"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","bug","loc","bf","hcm"
"629",0,0,0,4.61512051684126,0,0,0,0,0,0,0,4.20469261939097,2.484906649788,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,4.29045944114839,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,3.04452243772342,0,0,0,0,1.09861228866811,0,0,0,0,0,5.36597601502185,0,0,0,0,0,0,0,1.6094379124341,0,2.77258872223978,3,1.84703
"630",0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,1.09861228866811,0,0,0,0,0,0,0,0,0,4.49980967033027,0,0,0,0,0,1.79175946922805,0,0,2.70805020110221,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.94591014905531,0,0,0,0,2.94443897916644,4,3.37801
"631",1.79175946922805,0,0,0,3.49650756146648,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0.693147180559945,0,0,0,2.19722457733622,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.63905732961526,2,3.36942
"632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,2.39789527279837,0,0,4.67282883446191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,2,1.84703
"633",0,0,0,0,0,1.38629436111989,0,0,0,1.09861228866811,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44265125649032,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,1,0
"634",0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0.693147180559945,0,0,0,0,0,3.17805383034795,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,1.79175946922805,5,5.35876
"635",0.693147180559945,0,0,0,0,2.484906649788,0.693147180559945,1.09861228866811,1.94591014905531,4.12713438504509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,0,1.09861228866811,0,0,0,3.58351893845611,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,9,8.85888
"636",0,0,2.99573227355399,0,0,0,0,0,1.09861228866811,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30826769740121,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221,3,0.891381
"637",4.35670882668959,0,0,0,0,0,0,0,0,1.6094379124341,4.24849524204936,0,1.6094379124341,0,0,0,5.04342511691925,0,0,0,5.06259503302697,0,4.65396035015752,0,0,0,0,0.693147180559945,0,0,4.23410650459726,0,0,5.69035945432406,0,0,0,0,0,3.3322045101752,0,6.71417052990947,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,5.82894561761021,1.6094379124341,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,3.85014760171006,0,0,1.38629436111989,1,5.5834963087817,16,8.9439
"638",0,0,0,0,0,0,1.09861228866811,2.484906649788,0,0,3.52636052461616,0,0,0,0,0,5.10594547390058,0,0,0,5.04342511691925,0,4.51085950651685,0,0.693147180559945,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,1.6094379124341,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,4.59511985013459,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30406509320417,0,4.76217393479776,13,8.75899
"639",0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.87120101090789,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,3.40119738166216,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,1.38629436111989,2,0
"640",0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,7.85554467791566,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,5.82894561761021,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.68697535633982,1,0
"641",0,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,0
"642",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,1.38629436111989,1.09861228866811,0,2.19722457733622,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,4.99721227376411,0,0,0.693147180559945,0,0,3.40119738166216,0,0,0,0.693147180559945,0,4.02535169073515,7,7.34305
"643",0,0.693147180559945,0,0,0,0,0,3.58351893845611,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,4.07753744390572,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,9,12.8752
"644",0,0,4.00733318523247,0,0,0,0,1.38629436111989,0,0,0,0,2.63905732961526,0,0,0.693147180559945,0,0,0,1.09861228866811,4.24849524204936,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,16,10.4346
"645",0,0,0,0,0,1.09861228866811,0.693147180559945,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,1.84703
"646",0,0,2.39789527279837,0,0,0,0,1.09861228866811,0,0,0,3.66356164612965,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,2.94443897916644,0,3.46573590279973,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,4,0
"647",0,0,0,0,0,2.77258872223978,0,2.94443897916644,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,3.43398720448515,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.484906649788,7,6.87219
"648",0,0,0,0,0,0,0,0,1.94591014905531,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,4,3.25645
"649",0,0,4.29045944114839,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20469261939097,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,3.25809653802148,18,15.882
"650",0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,4.8283137373023,0.693147180559945,2.30258509299405,0,0,0,0,0,0,0,0,0,0,6.73221070646721,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,4.38202663467388,0,0,0,0.693147180559945,0,1.38629436111989,0,0,1.6094379124341,0,7.78322401633604,0,0,3.85014760171006,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,1.94591014905531,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,3,6.51025834052315,6,4.88878
"651",0,0,0,0,0.693147180559945,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.07944154167984,3,1.84703
"652",0,5.20948615284142,0,5.16478597392351,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10594547390058,0,0,0,0,0,5.78382518232974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,4.82028156560504,0,0,1,4.0943445622221,18,16.189
"653",0,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,0,0.693147180559945,0,0,2.70805020110221,0,0,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.95124371858143,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,3.76120011569356,5,7.29292
"654",0,0,0,0,0,3.61091791264422,0,0,0.693147180559945,4.15888308335967,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,8,9.24645
"655",0,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969813299576,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.52636052461616,4,4.10346
"656",0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0.693147180559945,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0.693147180559945,0,0,0,0,0,0,0,0,3.46573590279973,5,4.46389
"657",0,0,1.09861228866811,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,3.89182029811063,0,2.07944154167984,0,2.30258509299405,1.79175946922805,4.88280192258637,0.693147180559945,0,0,0,0,1.09861228866811,3.80666248977032,5.12989871492307,0,3.89182029811063,0,0,0.693147180559945,0.693147180559945,0,0,2.07944154167984,0,0,0,0,0,1.38629436111989,5.90808293816893,0,0,0,1.38629436111989,0,3.73766961828337,0,0,0,5.2257466737132,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0.693147180559945,0,0,0,0,0,1.09861228866811,0,4,5.25749537202778,16,6.71473
"658",0,0,0,2.56494935746154,0,1.79175946922805,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,4.21950770517611,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,2.99573227355399,0,0,0,0,2.63905732961526,0,0,0,5.54907608489522,0,1.6094379124341,0,0,0,0,0,0,0,0,0,1.09861228866811,1,4.46590811865458,7,4.15475
"659",0,0,0,0,0,2.30258509299405,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,12,11.1478
"660",0,0,0,0.693147180559945,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,1.94591014905531,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,3.17805383034795,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,4.85203026391962,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,3.46573590279973,0,0,0,0,3.13549421592915,0,0,0,0,0,0,1.38629436111989,0,3.78418963391826,1,0
"661",0,0,0,0,0,0,0,1.09861228866811,0,4.31748811353631,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,5.25227342804663,0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,0,0,0.693147180559945,0,0,0,0,0,2.484906649788,0,0,1.79175946922805,0,0,0,4.64439089914137,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,2.89037175789616,0,0.693147180559945,0,0,0,0.693147180559945,0,0,2.19722457733622,0,4.00733318523247,0,0,0,0,0,0.693147180559945,0,0,2,4.24849524204936,15,9.76667
"662",2.30258509299405,3.89182029811063,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.77258872223978,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,1.09861228866811,0,0,2.99573227355399,1.38629436111989,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,4.94875989037817,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.56494935746154,3.55534806148941,0,0,0,1.09861228866811,0,0,0,0,0,4.17438726989564,10,8.75899
"663",0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,3.78418963391826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46383180502561,0,0,0,1.6094379124341,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,5.11198778835654,0,0,0,4.35670882668959,10,7.12446
"664",0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,2.484906649788,0,0,3.09104245335832,0,0,1.38629436111989,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,2.07944154167984,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.63905732961526,4,4.17741
"665",0,1.94591014905531,0.693147180559945,0,0,0,0,4.00733318523247,0,0,0,0.693147180559945,2.63905732961526,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.04305126783455,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,3.04452243772342,0,0,0,1.6094379124341,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,18,12.5589
"666",1.38629436111989,0,0.693147180559945,0,0,0,1.6094379124341,4.18965474202643,0,0,0,0,4.02535169073515,0,2.30258509299405,0,0,1.6094379124341,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0.693147180559945,4.46590811865458,0.693147180559945,0,0,0,0,0,4.96284463025991,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,2.19722457733622,0,4.24849524204936,29,18.5444
"667",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,5.91350300563827,0,0,0.693147180559945,0,0,0,0,4.38202663467388,2,0
"668",0,0,0,0,0,5.35185813347607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1.09861228866811,0,0,2.56494935746154,0,0,5.32300997913841,0,2.83321334405622,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.65396035015752,0,0,0,0,0.693147180559945,0,0,3.55534806148941,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,5.35185813347607,0,0,5.11198778835654,5,1.84703
"669",0,0,0,0,0,1.38629436111989,0,0,5.50125821054473,2.39789527279837,6.78445706263764,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,6.3261494731551,0,0,0,0,0,0,4.38202663467388,0,3.25809653802148,5.75257263882563,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.54907608489522,0,0,0,0,0,0,0,0.693147180559945,0,4.58496747867057,0,0,0,6.26909628370626,16,13.8586
"670",3.29583686600433,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,4.02535169073515,0,0,0,2.19722457733622,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,2.63905732961526,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1.38629436111989,0,1.38629436111989,0,0,0,0,0,1.94591014905531,0,1.09861228866811,0,0,1,3.46573590279973,6,5.39384
"671",0,0,0,0,0,2.07944154167984,0,2.56494935746154,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.04452243772342,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,0,2.30258509299405,3.29583686600433,0,0,0.693147180559945,0,0,0,1.38629436111989,0,3.49650756146648,0,0,0,2.94443897916644,2,0
"672",0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,2.39789527279837,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,0,2.63905732961526,0,0,0,0,2.07944154167984,0,0,0,0,0,0,2.484906649788,7,7.66451
"673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,5.32300997913841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,0,0,0.693147180559945,0,4.4188406077966,5,6.31013
"674",0,0,0,1.09861228866811,3.52636052461616,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,6.33859407820318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,0,3.13549421592915,0.693147180559945,0,0,0,0,0,0,0,0,5.23110861685459,2,1.84703
"675",0,0,0,4.20469261939097,0,0,3.49650756146648,0,0.693147180559945,0,0,3.78418963391826,0,0,0,3.17805383034795,0,0,0,0,0,5.88332238848828,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,1.09861228866811,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,2.83321334405622,0.693147180559945,0,1.38629436111989,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,3,0
"676",3.2188758248682,0,0,0,4.87519732320115,5.18178355029209,0,0,0.693147180559945,0,1.09861228866811,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.99573227355399,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,3.52636052461616,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,5.17048399503815,0,0.693147180559945,0,2.39789527279837,2.484906649788,0,0,0,0,0,0,1.38629436111989,0,0,0,4.75359019110636,11,10.3881
"677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,3.13549421592915,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,1.94591014905531,5,4.341
"678",0.693147180559945,0,0,0.693147180559945,1.94591014905531,2.07944154167984,0,2.83321334405622,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,3.52636052461616,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,5.27811465923052,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0.693147180559945,0,0,1.38629436111989,0,3.98898404656427,5,5.5048
"679",0,0,0,0,0,2.19722457733622,0,2.19722457733622,2.77258872223978,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34738920965601,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1.09861228866811,0,0,0,0,0,1.6094379124341,0,1.79175946922805,0,0,4.58496747867057,1,0
"680",0,0,1.38629436111989,0,0,4.27666611901606,0,0,0,0,0,1.09861228866811,3.78418963391826,0,4.26267987704132,0,0,1.6094379124341,0,3.2188758248682,0,0,0,0,0,0,0,2.63905732961526,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.70048036579242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,3.55534806148941,7,4.92306
