"","V1","V2","V3","V4","bug","loc","bf","hcm"
"637",0,0,0,6.38687931936265,0,4.47733681447821,10,9.60485
"638",0,5.84643877505772,3.95124371858143,6.45047042214418,0,4.96284463025991,9,9.44761
"639",3.97029191355212,4.64439089914137,2.70805020110221,5.41610040220442,0,4.35670882668959,10,10.984
"640",0.693147180559945,4.90527477843843,2.99573227355399,5.88610403145016,0,4.43081679884331,8,15.9473
"641",1.09861228866811,4.15888308335967,3.13549421592915,5.36597601502185,0,4.0943445622221,7,8.7196
"642",4.35670882668959,4.85981240436167,2.07944154167984,5.12989871492307,0,4.17438726989564,9,11.0281
"643",0,4.48863636973214,3.46573590279973,5.54517744447956,0,4.06044301054642,8,11.9751
"644",0,0,0,6.44888939414686,0,4.43081679884331,9,14.8353
"645",3.17805383034795,0,1.09861228866811,5.90263333340137,0,3.58351893845611,1,2.50744
"646",0,6.0137151560428,4.38202663467388,5.79605775076537,1,4.84418708645859,8,15.0958
"647",3.25809653802148,4.31748811353631,0,5.50533153593236,0,4.14313472639153,7,8.7196
"648",0,0,0,4.36944785246702,0,2.39789527279837,1,5.16293
"649",0,4.61512051684126,0,6.21660610108486,0,4.63472898822964,12,14.4964
"650",0,0,0,6.29156913955832,0,4.79579054559674,3,10.025
"651",0,0,0,6.15060276844628,0,4.51085950651685,10,9.5041
"652",0,2.56494935746154,1.79175946922805,7.64826303090192,1,6.04025471127741,26,26.7583
"653",1.6094379124341,0,1.6094379124341,9.19735644441789,2,7.65775527113487,101,41.3943
"654",0,0,0,5.4510384535657,0,3.73766961828337,6,5.25685
"655",0,3.46573590279973,0,3.3322045101752,0,2.56494935746154,1,1.70656
"656",0,8.22817689595132,5.8111409929767,0,0,3.89182029811063,1,0
"657",0.693147180559945,9.31668040774751,6.95368421087054,2.83321334405622,2,6.81124437860129,28,27.8882
"658",0,8.25218543600333,3.76120011569356,0,0,4.53259949315326,8,10.8995
"659",0,7.21597500265147,5.50125821054473,5.73009978297357,0,5.55682806169954,8,17.7564
"660",4.77912349311153,7.1777824161952,5.01063529409626,7.22256601882217,1,6.4085287910595,7,7.07936
"661",0,4.8283137373023,2.77258872223978,3.46573590279973,0,3.95124371858143,3,2.61009
"662",0,4.24849524204936,0,2.56494935746154,0,2.39789527279837,0,2.36846
"663",1.38629436111989,5.91350300563827,1.6094379124341,4.8283137373023,0,4.80402104473326,2,6.63337
"664",2.56494935746154,6.01126717440416,0,3.09104245335832,0,4.31748811353631,3,9.32465
"665",0,5.10594547390058,1.38629436111989,2.30258509299405,0,4.0943445622221,1,4.07501
"666",0,4.969813299576,0,0,0,0,0,4.07501
"667",1.6094379124341,7.82724090175281,3.87120101090789,5.91079664404053,0,6.16331480403464,6,10.7103
"668",0,4.58496747867057,1.94591014905531,3.25809653802148,0,2.94443897916644,1,9.12702
"669",1.94591014905531,6.3297209055227,4.11087386417331,4.69134788222914,0,4.36944785246702,2,9.17374
"670",0,4.77912349311153,0,0,0,3.2188758248682,2,5.60179
"671",0,0,3.17805383034795,5.18178355029209,0,3.61091791264422,4,8.14238
"672",6.12468339089421,5.39362754635236,3.25809653802148,6.71295620067707,0,5.27811465923052,2,10.302
"673",2.99573227355399,0,0.693147180559945,4.11087386417331,0,2.89037175789616,0,4.07501
"674",3.58351893845611,0,2.39789527279837,5.33753807970132,0,3.61091791264422,4,8.6406
"675",0,0,0,5.16478597392351,0,3.3322045101752,2,1.67023
"676",0.693147180559945,0,0,6.80350525760834,3,5.26269018890489,4,2.31501
"677",0,0,0,5.41610040220442,0,3.40119738166216,4,4.4156
"678",0,0,0,5.65248918026865,0,4.04305126783455,5,2.27131
"679",5.23644196282995,2.77258872223978,0,6.93634273583405,0,5.54126354515843,2,8.42439
"680",6.18414889093748,0,0,5.11198778835654,0,5.04342511691925,6,12.7841
"681",5.74939298590825,0,1.6094379124341,6.63331843328038,0,5.49306144334055,12,14.4323
"682",7.61923341622681,0,3.61091791264422,7.16857989726403,0,6.44571981938558,36,27.7744
"683",3.85014760171006,0,1.09861228866811,3.87120101090789,0,2.89037175789616,0,6.26221
"684",5.62040086571715,2.07944154167984,0,7.49052940206071,0,6.04973345523196,33,23.3337
"685",0.693147180559945,0,0,6.45047042214418,0,5.05624580534831,7,8.94796
"686",4.56434819146784,2.30258509299405,0,5.94542060860658,0,4.64439089914137,9,9.05113
"687",6.60258789218934,3.80666248977032,0,8.13388088794921,1,7.02108396428914,27,18.5538
"688",2.77258872223978,3.95124371858143,2.07944154167984,5.48893772615669,0,4.15888308335967,8,9.21502
"689",2.89037175789616,0,3.46573590279973,5.12989871492307,0,4.06044301054642,7,9.78944
"690",0,0,1.79175946922805,3.04452243772342,0,0,3,5.33714
"691",6.81673588059497,5.0998664278242,3.63758615972639,8.23084356419823,0,7.01929665371504,40,30.0415
"692",0,2.07944154167984,0,5.33753807970132,0,4.04305126783455,2,9.22461
"693",1.79175946922805,0,0,6.59578051396131,1,4.90527477843843,18,16.1076
"694",0,0,3.09104245335832,6.13772705408623,0,4.60517018598809,2,9.51627
"695",1.79175946922805,0,0,5.63478960316925,0,4.21950770517611,7,8.73596
"696",0,0,0,2.83321334405622,0,0,0,4.07501
"697",3.97029191355212,5.01063529409626,5.61312810638807,6.66057514983969,2,5.93489419561959,9,11.7427
"698",0,0,0,4.81218435537242,0,3.49650756146648,1,1.28741
"699",0,0,0.693147180559945,5.44673737166631,0,3.66356164612965,1,7.01353
"700",0,0,0,5.52545293913178,0,4.06044301054642,2,1.08792
"701",0,0,0,6.58479139238572,0,4.85203026391962,6,11.6504
"702",0,0,0,3.25809653802148,0,1.38629436111989,1,4.07501
"703",0,0,0,6.80572255341699,0,5.2257466737132,19,16.2509
"704",0,0,0,4.24849524204936,0,1.6094379124341,2,6.5762
"705",2.30258509299405,1.79175946922805,3.43398720448515,6.34388043412633,0,4.30406509320417,22,19.5164
"706",0,3.13549421592915,0,5.32300997913841,0,3.40119738166216,1,0
"707",3.52636052461616,5.12989871492307,2.30258509299405,7.63626960337937,1,6.22653666928747,36,25.1307
"708",0,5.3890717298165,3.2188758248682,7.65633716643018,0,6.18620862390049,14,10.3083
"709",5.54126354515843,3.55534806148941,3.89182029811063,7.20117088328168,0,5.87211778947542,8,11.7544
"710",0,2.83321334405622,0,4.80402104473326,0,3.87120101090789,3,6.65212
"711",4.27666611901606,4.06044301054642,0,5.89440283426485,0,4.66343909411207,0,5.1154
"712",0,0,0,7.10496544826984,1,5.46383180502561,28,16.4611
"713",0,0,0,6.71417052990947,1,5.11799381241676,7,12.7614
"714",0,0,0,4.81218435537242,0,3.3322045101752,2,4.07501
"715",3.68887945411394,5.51342874616498,1.79175946922805,9.72728722274711,9,7.81439963380449,141,46.3868
"716",0.693147180559945,4.49980967033027,4.79579054559674,7.81197342962202,0,6.2709884318583,29,19.3262
"717",2.56494935746154,0,0,7.26752542782817,0,5.65948221575962,15,8.29601
"718",3.78418963391826,5.25227342804663,0.693147180559945,9.20833836930551,4,7.38274644973891,128,40.4352
"719",0,0,0,7.14440718032114,1,5.52942908751142,25,22.3638
"720",0,5.75574221358691,5.15905529921453,4.79579054559674,0,4.4188406077966,2,5.1154
"721",1.79175946922805,2.94443897916644,0,4.59511985013459,0,3.43398720448515,0,4.07501
"722",4.95582705760126,7.33693691370762,6.63463335786169,4.83628190695148,0,5.91079664404053,10,8.29017
"723",2.30258509299405,5.68017260901707,3.49650756146648,4.54329478227,0,4.49980967033027,5,8.33084
"724",4.92725368515721,7.33302301438648,5.01727983681492,4.15888308335967,0,5.79605775076537,4,8.58816
"725",3.04452243772342,6.0137151560428,0,4.20469261939097,0,4.14313472639153,4,6.92698
"726",3.29583686600433,6.35957386867238,1.09861228866811,4.23410650459726,0,4.49980967033027,4,7.54777
"727",4.53259949315326,6.71052310945243,4.17438726989564,1.09861228866811,0,4.99043258677874,2,6.49901
"728",6.01859321449623,7.44658509915773,3.58351893845611,4.31748811353631,0,6.00388706710654,6,8.87298
"729",5.08140436498446,7.69393732550927,1.09861228866811,5.27299955856375,0,6.18001665365257,4,7.96737
"730",2.19722457733622,5.78689738136671,0,4.23410650459726,0,3.93182563272433,3,6.92698
"731",4.83628190695148,7.70210434005105,4.72738781871234,4.77912349311153,0,6.04025471127741,11,12.0518
"732",0,4.39444915467244,0,3.3322045101752,0,2.63905732961526,1,5.1154
"733",5.01063529409626,5.52545293913178,5.4553211153577,4.36944785246702,0,4.65396035015752,9,13.1641
"734",4.94875989037817,4.07753744390572,6.31354804627709,5.73657229747919,1,5.40717177146012,13,13.7497
"735",0,0,2.19722457733622,4.72738781871234,0,2.484906649788,0,5.07933
"736",5.66642668811243,4.85203026391962,5.12989871492307,6.29710931993394,0,5.74620319054015,19,11.6167
"737",0,0,4.26267987704132,4.64439089914137,0,2.94443897916644,2,5.19438
"738",1.09861228866811,0,4.35670882668959,3.40119738166216,0,3.29583686600433,1,0
"739",0,0,0,6.45833828334479,0,5.06259503302697,7,10.9499
"740",0,0,0,4.58496747867057,0,2.30258509299405,2,6.92698
"741",0,0,0,6.87316383421252,0,5.44673737166631,3,8.31142
"742",0,0,0,4.61512051684126,0,2.30258509299405,2,6.92698
"743",0,2.19722457733622,3.87120101090789,6.93244789157251,0,5.11198778835654,3,6.9656
"744",6.22257626807137,0.693147180559945,0,6.24222326545517,0,5.18738580584075,8,14.7371
"745",6.02102334934953,4.94875989037817,0,8.2684753889826,0,6.53958595561767,35,24.7695
"746",0,0,0,5.67332326717149,0,4.35670882668959,1,0
"747",0,0,0,3.63758615972639,0,1.38629436111989,1,1.06049
"748",0,3.68887945411394,0,7.28207365809346,0,5.79301360838414,22,16.967
"749",0,0,0,4.00733318523247,0,1.94591014905531,1,4.07501
"750",0,4.74493212836325,4.83628190695148,6.87109129461055,0,5.4553211153577,5,10.9911
"751",0,0,2.99573227355399,4.56434819146784,0,3.43398720448515,4,8.73596
"752",0,3.43398720448515,0,7.42952084278646,0,5.87773578177964,23,19.6881
"753",0,0,0,4.91998092582813,0,3.25809653802148,2,6.65212
"754",1.38629436111989,3.46573590279973,0,7.82244472948932,1,6.31896811374643,39,23.8259
"755",0,0,0,6.44571981938558,0,4.70953020131233,11,10.0996
"756",0,0,0,5.98141421125448,1,4.35670882668959,3,5.07652
"757",0,4.38202663467388,2.70805020110221,6.80239476332431,0,5.25227342804663,31,25.6173
"758",0,2.19722457733622,0,5.67332326717149,0,4.49980967033027,2,7.25379
"759",0,0,0,5.39362754635236,0,3.36729582998647,3,7.42989
"760",0,0,0,5.13579843705026,0,3.36729582998647,2,6.92698
"761",3.98898404656427,0,0,4.20469261939097,0,3.17805383034795,1,6.94335
"762",4.23410650459726,0,0,4.07753744390572,0,3.17805383034795,1,6.94335
"763",4.04305126783455,0,0.693147180559945,4.46590811865458,0,3.29583686600433,2,9.47399
"764",4.14313472639153,0,0,4.04305126783455,0,3.17805383034795,2,9.52046
"765",4.15888308335967,0,0,4.14313472639153,0,3.17805383034795,2,9.52046
"766",4.02535169073515,0,0,4.47733681447821,0,3.29583686600433,4,9.59103
"767",0,0.693147180559945,0,4.81218435537242,0,0,1,0
"768",2.77258872223978,0,0,4.24849524204936,0,2.56494935746154,1,6.86677
"769",6.61338421837956,3.46573590279973,5.52146091786225,8.24800570160062,1,6.5694814204143,41,35.6225
"770",2.63905732961526,0,0,6.87212810133899,0,5.48479693349065,6,11.8899
"771",6.17378610390194,0,0,5.27811465923052,0,4.92725368515721,8,13.5885
"772",0,0,0,5.92692602597041,0,4.38202663467388,5,3.9771
"773",1.09861228866811,0,0,6.85646198459459,1,5.27811465923052,5,13.2788
"774",7.72312009226633,2.94443897916644,5.24174701505964,5.47646355193151,0,6.56244409369372,17,20.2507
"775",0,0,0.693147180559945,6.81892406527552,0,5.33753807970132,10,12.1787
"776",0,0,1.09861228866811,6.2363695902037,0,4.81218435537242,3,10.9131
"777",2.99573227355399,0,5.2257466737132,2.99573227355399,0,3.46573590279973,1,1.29561
"778",0.693147180559945,0,2.56494935746154,8.05610965954506,3,6.46925031679577,33,26.4736
"779",1.38629436111989,0,0.693147180559945,4.63472898822964,0,3.2188758248682,0,6.91346
"780",0,0.693147180559945,0,4.52178857704904,1,2.83321334405622,4,11.8809
"781",0,2.89037175789616,2.99573227355399,5.12396397940326,0,3.97029191355212,0,4.07501
"782",0.693147180559945,0,0,5.59842195899838,0,3.91202300542815,6,7.96225
"783",0,0,0,4.76217393479776,0,3.25809653802148,1,4.07501
"784",0,0,0,4.96284463025991,0,3.43398720448515,0,4.07501
"785",2.07944154167984,0,2.99573227355399,5.22035582507832,1,3.58351893845611,10,13.2934
"786",6.7286286130847,1.94591014905531,4.8283137373023,5.66296048013595,0,5.46383180502561,20,20.5292
"787",0,0,0,3.73766961828337,0,0,1,5.33714
"788",2.89037175789616,0,0,6.72982407048948,1,4.98360662170834,12,15.8578
"789",0.693147180559945,0,0,5.35658627467201,0,3.95124371858143,3,8.50582
"790",3.40119738166216,1.6094379124341,0.693147180559945,5.63121178182137,0,3.85014760171006,3,9.08309
"791",0,0,0,7.87054784450771,1,5.66988092298052,34,34.0926
"792",4.66343909411207,0,0,4.55387689160054,0,3.58351893845611,1,0
"793",2.77258872223978,0,0,6.58892647753352,0,5.04985600724954,8,13.1836
"794",4.97673374242057,5.59471137960184,0,5.96870755998537,0,4.31748811353631,2,2.57538
"795",0,0,3.66356164612965,5.31320597904179,1,3.93182563272433,4,13.8528
"796",7.52940645783701,0,0,6.31173480915291,1,6.13772705408623,15,23.0053
"797",0,0,0,5.94803498918065,0,4.29045944114839,7,10.7589
"798",7.12367278520461,5.26785815906333,4.4188406077966,5.22035582507832,1,5.40717177146012,12,15.1101
"799",6.4393503711001,0,1.09861228866811,5.93489419561959,1,5.04342511691925,15,21.3849
"800",2.39789527279837,0,1.09861228866811,3.91202300542815,1,2.07944154167984,3,7.82832
"801",2.94443897916644,0,0,3.93182563272433,1,2.07944154167984,4,8.4491
"802",2.19722457733622,0,1.38629436111989,3.68887945411394,1,2.07944154167984,5,5.04743
"803",7.09174211509515,5.02388052084628,2.83321334405622,5.72031177660741,1,5.61677109766657,24,22.2053
"804",5.33271879326537,0,0,5.04342511691925,1,4.15888308335967,11,8.96672
"805",3.43398720448515,2.30258509299405,4.06044301054642,3.43398720448515,0,3.36729582998647,2,2.80457
"806",2.94443897916644,0,1.38629436111989,4.18965474202643,1,1.94591014905531,1,0
"807",2.484906649788,0,0,5.86929691313377,1,4.17438726989564,4,9.52687
"808",0,0,0,5.54907608489522,1,3.91202300542815,2,2.50899
"809",3.29583686600433,0,0,6.63463335786169,0,4.94875989037817,10,10.3262
"810",6.3297209055227,3.13549421592915,3.29583686600433,6.32793678372919,1,5.7268477475872,21,17.1181
"811",5.52146091786225,4.06044301054642,1.38629436111989,4.21950770517611,1,4.18965474202643,6,11.6607
"812",3.97029191355212,0,0,5.50533153593236,0,3.78418963391826,8,11.3437
"813",0.693147180559945,5.66988092298052,1.38629436111989,6.11589212548303,0,5.01063529409626,9,9.33444
"814",8.16905314992734,6.8596149036542,6.90575327631146,8.58969988220299,5,7.33432935030054,135,42.2808
"815",7.27862894232068,5.40267738187228,7.2211050981825,6.04263283368238,0,6.52502965784346,36,17.5678
"816",5.35658627467201,5.26269018890489,4.53259949315326,5.59842195899838,0,4.96284463025991,1,0
"817",7.70841066725737,5.57972982598622,0,6.42324696353352,3,6.26720054854136,57,33.9297
"818",6.59987049921284,0,1.09861228866811,5.89164421182577,1,5.19849703126583,23,19.2708
"819",4.29045944114839,0,3.25809653802148,6.10924758276437,1,4.99043258677874,10,12.7087
"820",5.88610403145016,5.64897423816121,0,5.97126183979046,0,4.8283137373023,8,11.2897
"821",0.693147180559945,0,4.04305126783455,5.66296048013595,1,4.24849524204936,6,7.86064
"822",0.693147180559945,0,1.6094379124341,3.04452243772342,0,2.484906649788,0,4.07501
"823",0,0.693147180559945,2.19722457733622,4.00733318523247,1,2.89037175789616,2,5.11213
"824",6.94312242281943,5.0998664278242,3.63758615972639,5.82304589548302,3,5.54907608489522,26,22.443
"825",3.17805383034795,0,0,5.15905529921453,1,3.71357206670431,11,9.78677
"826",7.72797554210556,5.23644196282995,0,7.11232744471091,1,6.36475075685191,44,30.3272
"827",3.85014760171006,2.89037175789616,1.09861228866811,6.19236248947487,0,4.72738781871234,13,12.2134
"828",0,0,1.09861228866811,5.18178355029209,0,3.63758615972639,1,6.63337
"829",4.84418708645859,0,3.66356164612965,5.4553211153577,1,4.61512051684126,10,15.52
"830",1.79175946922805,0,2.30258509299405,4.60517018598809,1,2.63905732961526,1,0
"831",6.17378610390194,3.17805383034795,3.36729582998647,6.30444880242198,0,5.09375020080676,14,9.38026
"832",5.59471137960184,4.55387689160054,0,4.51085950651685,1,4.21950770517611,4,10.0398
"833",5.81413053182507,4.83628190695148,0,6.03068526026126,1,5.37063802812766,11,12.566
"834",5.29330482472449,4.65396035015752,0,4.64439089914137,1,4.24849524204936,2,7.90701
"835",5.85507192220243,2.63905732961526,3.17805383034795,6.53813982376767,1,5.48479693349065,16,17.658
"836",5.62401750618734,4.02535169073515,0,4.51085950651685,1,4.06044301054642,1,1.70656
"837",4.85203026391962,0,0,5.73657229747919,0,4.12713438504509,6,10.0345
"838",7.7066129139642,5.35658627467201,3.2188758248682,6.37331978957701,2,5.8406416573734,40,29.3011
"839",5.01063529409626,0,3.29583686600433,5.61677109766657,1,4.00733318523247,21,11.9023
"840",4.23410650459726,4.20469261939097,4.11087386417331,4.43081679884331,1,3.61091791264422,2,6.43425
"841",4.0943445622221,0,0,4.62497281328427,0,3.55534806148941,4,8.89835
"842",0,0,0,4.60517018598809,0,2.56494935746154,1,6.37753
"843",0,0,0,5.77765232322266,0,4.33073334028633,8,12.9551
"844",0,0,4.18965474202643,7.21303165983487,0,5.95064255258773,16,17.3722
"845",0,0,0,4.79579054559674,0,3.2188758248682,2,10.199
"846",4.63472898822964,0,0,6.5875500148248,0,4.80402104473326,8,7.96959
"847",3.55534806148941,0,0,4.77912349311153,0,1.94591014905531,5,8.18073
"848",5.64190707093811,1.6094379124341,0,7.09920174355309,1,4.97673374242057,27,20.8131
"849",1.6094379124341,0,0,5.92425579741453,0,3.80666248977032,7,8.27771
"850",7.50273821075485,4.14313472639153,4.65396035015752,7.16239749735572,0,6.66185474054531,26,21.0102
"851",0,0,0,5.57972982598622,1,3.80666248977032,32,21.493
"852",0,0,0,6.57228254269401,0,5.12396397940326,5,6.98868
"853",0.693147180559945,0,0,6.52795791762255,0,5.03043792139244,4,4.11229
"854",0,2.484906649788,0,5.26785815906333,0,3.80666248977032,2,4.07501
"855",3.40119738166216,0,0,4.57471097850338,0,3.3322045101752,0,4.07501
"856",0,6.54965074223381,4.74493212836325,6.18001665365257,0,5.64190707093811,14,16.5532
"857",0,0,3.49650756146648,2.63905732961526,0,1.38629436111989,3,8.66785
"858",3.49650756146648,1.38629436111989,0,0,0,2.63905732961526,0,4.07501
"859",5.30826769740121,3.52636052461616,2.77258872223978,5.29831736654804,0,4.79579054559674,13,11.9865
"860",4.11087386417331,0,0,3.2188758248682,0,2.56494935746154,3,8.12446
"861",7.20637729147225,5.83773044716594,4.63472898822964,7.74413662762799,1,6.8134445995109,48,26.5196
"862",6.16751649088834,0,0,6.08449941307517,0,5.40717177146012,17,17.5057
"863",4.80402104473326,1.09861228866811,0,4.27666611901606,0,3.55534806148941,3,8.12446
"864",3.49650756146648,0,0.693147180559945,0,0,2.56494935746154,0,4.07501
"865",2.70805020110221,3.68887945411394,0,3.76120011569356,0,3.36729582998647,1,5.26021
"866",2.83321334405622,3.78418963391826,0,6.53958595561767,0,5.14749447681345,15,14.9873
"867",0,3.73766961828337,4.15888308335967,3.3322045101752,0,2.77258872223978,0,4.07501
"868",6.43615036836943,2.484906649788,4.58496747867057,7.65254569269392,0,6.17586727010576,36,23.0587
"869",5.94017125272043,2.94443897916644,1.09861228866811,5.86929691313377,0,5.26785815906333,7,11.8043
"870",3.68887945411394,3.43398720448515,0,4.90527477843843,0,4.06044301054642,5,12.1917
"871",2.99573227355399,0,1.79175946922805,2.56494935746154,0,0,0,4.07501
"872",0,0.693147180559945,0,5.54517744447956,0,4.36944785246702,0,4.07501
"873",0,4.39444915467244,2.19722457733622,6.5191472879404,0,4.95582705760126,9,16.4146
"874",0,0,1.09861228866811,5.19849703126583,0,3.58351893845611,3,6.78997
"875",0.693147180559945,0.693147180559945,0,6.0330862217988,0,3.97029191355212,3,7.56809
"876",0,3.43398720448515,0,6.44730586254121,0,4.85981240436167,6,12.236
"877",5.12396397940326,0,0,3.8286413964891,0,3.76120011569356,1,4.07501
"878",5.01727983681492,0.693147180559945,0.693147180559945,3.49650756146648,0,3.3322045101752,0,4.07501
"879",6.2841341610708,0,1.09861228866811,4.39444915467244,0,4.88280192258637,2,5.00863
"880",4.36944785246702,0.693147180559945,1.6094379124341,1.94591014905531,0,2.07944154167984,0,4.07501
"881",5.8111409929767,1.09861228866811,4.58496747867057,4.72738781871234,0,4.86753445045558,3,5.19438
"882",6.30261897574491,3.63758615972639,6.94697599213542,4.4188406077966,0,6.04973345523196,24,20.0781
"883",7.37650812632622,3.49650756146648,5.47646355193151,3.17805383034795,0,6.07764224334903,27,27.8349
"884",2.07944154167984,5.89440283426485,0,4.61512051684126,0,3.58351893845611,1,6.60309
"885",4.52178857704904,0,0,3.87120101090789,0,2.94443897916644,0,4.07501
"886",6.96790920180188,0,0,5.54126354515843,0,5.65599181081985,5,10.091
"887",5.55682806169954,1.09861228866811,0,3.36729582998647,0,4.45434729625351,0,4.07501
"888",8.13211877295581,0,0,0.693147180559945,1,6.98656645940643,4,10.1694
"889",4.00733318523247,3.76120011569356,6.14418563412565,5.42053499927229,0,5.03043792139244,13,11.1327
"890",1.6094379124341,5.02388052084628,6.70196036600254,2.484906649788,1,5.26785815906333,24,15.1859
"891",0,3.46573590279973,4.14313472639153,0,1,2.39789527279837,0,4.07501
"892",6.23441072571837,0,0,3.55534806148941,0,4.29045944114839,0,4.07501
"893",6.20859002609663,5.11799381241676,0,4.53259949315326,0,5.13579843705026,1,5.08455
"894",4.51085950651685,0,0,2.63905732961526,0,2.484906649788,0,4.07501
"895",8.81892608709068,0,0,0,2,7.36897040219479,9,13.7363
"896",5.37527840768417,0,1.94591014905531,2.89037175789616,0,3.95124371858143,2,3.58477
"897",8.91018077801329,2.07944154167984,4.00733318523247,7.17395831975679,1,6.44571981938558,33,34.1638
"898",4.87519732320115,5.62040086571715,0,3.85014760171006,0,3.36729582998647,3,6.07783
"899",5.67675380226828,0.693147180559945,0,4.17438726989564,0,3.93182563272433,0,4.07501
"900",4.76217393479776,0,0,3.98898404656427,0,3.46573590279973,3,5.40022
"901",4.86753445045558,0.693147180559945,0,3.71357206670431,0,3.36729582998647,0,4.07501
"902",6.0282785202307,0,0,4.59511985013459,0,4.53259949315326,1,4.07501
"903",4.94875989037817,0,3.2188758248682,7.12286665859908,0,5.30330490805908,20,12.8587
"904",0,0,0,5.85793315448346,0,4.70048036579242,1,1.29561
"905",0,0.693147180559945,0,5.90536184805457,0,4.77912349311153,1,0
"906",0,0,0,6.22455842927536,0,4.97673374242057,1,5.15795
"907",4.23410650459726,0,0,4.30406509320417,0,3.09104245335832,1,4.07501
"908",5.27811465923052,0,0,4.66343909411207,0,3.91202300542815,0,4.07501
"909",4.26267987704132,0,3.63758615972639,5.77144112313002,0,4.49980967033027,1,0
"910",4.71849887129509,3.43398720448515,3.78418963391826,3.43398720448515,0,3.98898404656427,7,10.4506
"911",6.64378973314767,4.07753744390572,4.44265125649032,3.13549421592915,0,5.55682806169954,18,14.3292
"912",4.70953020131233,1.09861228866811,3.17805383034795,1.38629436111989,0,3.17805383034795,0,4.07501
"913",4.91265488573605,0,0,3.25809653802148,0,3.09104245335832,0,4.07501
"914",5.31811999384422,0,0,3.63758615972639,0,3.66356164612965,0,4.07501
"915",5.15905529921453,0,0,3.17805383034795,0,3.09104245335832,0,4.07501
"916",5.16478597392351,0,0,4.38202663467388,0,3.66356164612965,0,4.07501
"917",0,2.56494935746154,4.84418708645859,7.00488198971286,0,5.62401750618734,2,9.45026
"918",2.484906649788,3.89182029811063,0,5.67332326717149,0,4.39444915467244,2,8.16696
"919",5.53733426701854,2.07944154167984,0.693147180559945,7.05185562295589,1,1.94591014905531,17,19.8025
"920",6.34035930372775,0,0,4.55387689160054,0,4.82028156560504,3,4.8759
"921",4.67282883446191,0,0,2.77258872223978,0,3.25809653802148,1,5.53745
"922",0,8.77168035901038,8.06714903991011,5.5834963087817,0,8.14612951002541,43,24.6219
"923",2.19722457733622,2.89037175789616,3.76120011569356,2.70805020110221,0,2.56494935746154,5,4.08525
"924",3.52636052461616,3.71357206670431,3.43398720448515,0,0,2.94443897916644,1,6.8559
"925",1.6094379124341,0,0,4.34380542185368,0,2.77258872223978,3,5.2415
"926",4.69134788222914,1.09861228866811,0,3.17805383034795,0,3.13549421592915,0,4.07501
"927",4.94875989037817,0,0,2.94443897916644,0,3.13549421592915,0,4.07501
"928",4.76217393479776,0.693147180559945,0.693147180559945,2.77258872223978,0,3.13549421592915,0,4.07501
"929",4.91998092582813,0,0,3.09104245335832,0,3.13549421592915,0,4.07501
"930",4.35670882668959,0,0,3.66356164612965,0,2.83321334405622,0,4.07501
"931",3.17805383034795,6.29894924685594,0,5.96870755998537,0,4.98360662170834,0,5.1154
"932",0,0.693147180559945,0,4.97673374242057,0,3.78418963391826,1,4.07501
"933",4.53259949315326,0,0.693147180559945,3.89182029811063,0,2.77258872223978,0,4.07501
"934",4.89783979995091,0,0,2.99573227355399,0,3.52636052461616,1,2.26443
"935",6.13556489108174,0,0,2.19722457733622,0,4.85203026391962,1,4.23122
"936",4.85203026391962,0,0,3.46573590279973,0,3.52636052461616,1,2.64277
"937",1.38629436111989,0,3.97029191355212,4.96284463025991,0,3.76120011569356,0,7.6074
"938",7.84932381804056,7.80302664363222,6.14846829591765,8.38594490480628,4,7.54591815120932,68,42.8108
"939",4.81218435537242,0,0,3.29583686600433,0,3.63758615972639,0,2.36846
"940",4.04305126783455,0,0,6.24222326545517,0,4.969813299576,1,3.76257
"941",4.39444915467244,0,2.19722457733622,6.18208490671663,0,4.97673374242057,1,2.27054
"942",0,1.09861228866811,2.94443897916644,4.78749174278205,0,3.3322045101752,0,1.35903
"943",0,0,0,3.68887945411394,0,1.38629436111989,4,10.5335
"944",6.65929391968364,0.693147180559945,2.484906649788,0,1,5.22035582507832,13,11.2364
"945",6.68085467879022,1.94591014905531,1.09861228866811,2.07944154167984,1,5.11799381241676,12,19.6547
"946",3.89182029811063,0,4.17438726989564,3.97029191355212,0,3.2188758248682,3,6.40012
"947",4.80402104473326,0,0,4.8283137373023,0,2.89037175789616,1,4.07501
"948",5.49306144334055,0,4.85981240436167,5.76519110278484,0,4.97673374242057,8,8.15196
"949",7.2841348061952,1.94591014905531,4.06044301054642,1.38629436111989,0,5.82008293035236,6,11.7816
"950",7.22256601882217,2.07944154167984,1.94591014905531,0,2,5.74300318780948,12,16.9073
"951",5.79605775076537,3.58351893845611,7.66011431917393,3.17805383034795,0,6.51323011091231,15,13.596
"952",7.78696700261487,0,4.48863636973214,0,2,6.31354804627709,9,14.4405
"953",5.90808293816893,1.94591014905531,4.54329478227,0,1,4.62497281328427,3,7.10146
"954",7.76937860951398,3.91202300542815,0.693147180559945,1.09861228866811,2,5.73334127689775,11,20.7216
"955",7.83201418050547,0,4.48863636973214,1.09861228866811,2,6.38350663488401,16,17.8868
"956",5.4249500174814,2.484906649788,0,4.45434729625351,0,4.20469261939097,8,13.175
"957",4.76217393479776,0.693147180559945,2.19722457733622,0.693147180559945,0,3.25809653802148,1,10.8205
"958",5.6937321388027,0,2.484906649788,0,0,4.33073334028633,2,7.79015
