"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","bug","loc","bf","hcm"
"397",0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,2,3.93934
"398",0,0,0,0,0,0,0,0,0,0,2.70805020110221,0.693147180559945,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,1.94591014905531,2.07944154167984,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0.693147180559945,2.99573227355399,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,3.73766961828337,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,3.93182563272433,4,5.68889
"399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.83321334405622,0,1.79175946922805,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,2.07944154167984,0,0,0,0,0.693147180559945,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,0,3.17805383034795,2,5.12326
"400",0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,5.11799381241676,0,1.79175946922805,0,0,0,0,0,0,5.59842195899838,0,0,1.79175946922805,0,0,0,2.39789527279837,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,5.41610040220442,1.79175946922805,0,0,0,3.66356164612965,0,0,5.03695260241363,3.80666248977032,5.12396397940326,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,4.12713438504509,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,5.29330482472449,18,19.9756
"401",0,0,1.6094379124341,0.693147180559945,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,9.07371849443322,0,0,0,0,3.52636052461616,0,0,0,0.693147180559945,0,0,0,0,6.08904487544685,0,1.79175946922805,0,0,0,0,1.09861228866811,0,0,0,2.94443897916644,0,1.94591014905531,0,2.484906649788,3.09104245335832,3.3322045101752,1.09861228866811,0,0,0.693147180559945,0,0,0,0,3.17805383034795,3.80666248977032,8.15334975799889,0,0,0,0,2.89037175789616,0,0,3.36729582998647,0,0,0,5.4380793089232,0.693147180559945,0,0,0,0,2.484906649788,0,0,0,0,0.693147180559945,0,0.693147180559945,5.94017125272043,0,1.38629436111989,7.20266119652324,0,2.07944154167984,1.38629436111989,1.09861228866811,1.09861228866811,0,0,0,4.44265125649032,0,0,0,0.693147180559945,0,2,7.84698098213879,117,49.9143
"402",1.6094379124341,4.11087386417331,0,4.96284463025991,0.693147180559945,0,0,4.56434819146784,0,0,10.0052315364194,3.97029191355212,0,0,3.17805383034795,0,0,0,4.27666611901606,0,0,0,1.38629436111989,0,0,0,5.46383180502561,1.38629436111989,0,1.79175946922805,4.14313472639153,3.89182029811063,0.693147180559945,0.693147180559945,0,4.14313472639153,0,0,0,5.82600010738045,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,1.09861228866811,0,0,0,0.693147180559945,0,3.97029191355212,4.67282883446191,0,1.09861228866811,0,9.06727798913434,0,0,0,0,0,0.693147180559945,0,0,5.57215403217776,0,0,0,0,0,0,0,0,1.09861228866811,3.68887945411394,0,0,6,8.71833650245078,69,43.9774
"403",0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,1.6094379124341,0,2.07944154167984,0.693147180559945,0,0,0,3.43398720448515,0,4.65831
"404",3.58351893845611,0,0.693147180559945,0,0,0,1.6094379124341,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,6.05208916892442,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,4.34380542185368,0,0,0,0,0,0,2.63905732961526,0,0.693147180559945,0,0,0,0,0,0,0,5.67675380226828,0,0,0,0,2.77258872223978,0,0,0,0,0,2.56494935746154,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,5.65948221575962,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,5.75890177387728,1,6.92842
"405",0,0,0,0,0,0,0,0,0,0,4.84418708645859,2.39789527279837,0,0,0,0,0,0,2.83321334405622,0,0,0,0,5.44673737166631,0,0,0,0,0.693147180559945,0,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,3.29583686600433,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,4.56434819146784,0,7.26753
"406",0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.69134788222914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,3.29583686600433,0,1.06049
"407",0,4.39444915467244,0,0,0,0,0,0,0,0,6.10479323241498,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,5.70711026474888,0,0,0,1.79175946922805,0,1.6094379124341,0,4.17438726989564,1.09861228866811,0.693147180559945,4.06044301054642,6.20859002609663,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,5.60947179518496,0,4.98360662170834,0,0,0,3.04452243772342,0,0,0,6.30809844150953,3.17805383034795,0,0,5.17614973257383,0,3.78418963391826,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,6.56807791141198,0,0,0,0,0.693147180559945,0.693147180559945,0,4.82028156560504,0,0,0,0,6.58617165485467,27,22.1081
"408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,2.19722457733622,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.37989735354046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.21950770517611,2,8.93874
"409",0,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,1.94591014905531,0,5.18738580584075,0,0,1.09861228866811,0,0,0,0,2.19722457733622,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,0,0,3.17805383034795,0,0,3.2188758248682,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,3.40119738166216,2,4.08525
"410",2.30258509299405,0,0,0.693147180559945,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,3.36729582998647,0,3.5829
"411",0,0,0,1.09861228866811,0,0,0,0,0,0,5.21493575760899,3.04452243772342,0,0,0,0,0,0,0,1.6094379124341,0,0,0,5.93489419561959,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,3.87120101090789,0,0,0,0,0,4.44265125649032,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,4.58496747867057,3.66356164612965,0,0,0,0,0,0,0,0,2.19722457733622,0,3.2188758248682,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,5.25227342804663,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,5.72358510195238,11,17.9172
"412",0,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,4.68213122712422,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,1.6094379124341,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,3.76811
"413",0,0,0,0,0,0,0,0,0,0,4.38202663467388,3.3322045101752,0.693147180559945,0,0,1.94591014905531,0.693147180559945,0,0.693147180559945,3.04452243772342,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11087386417331,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,2.56494935746154,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.27666611901606,0,0,0,0,0,0,0,3.89182029811063,0,0.693147180559945,0,0,4.29045944114839,3,3.97098
"414",0,0,0,0,0,0,0,0,0,0,6.08449941307517,0,0,0,0,0,2.39789527279837,2.30258509299405,0,3.09104245335832,0,0,0,6.60394382460047,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,4.53259949315326,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.38202663467388,0,0,0,0.693147180559945,4.31748811353631,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,2.39789527279837,0,0,0,0,3.29583686600433,0,5.97380961186926,13,18.395
"415",0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,4.99043258677874,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.58351893845611,0,1.06049
"416",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,5.08759633523238,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,3.58351893845611,0,1.06049
"417",0,4.64439089914137,0,1.09861228866811,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0.693147180559945,0,5.79301360838414,0,0,2.39789527279837,1.94591014905531,0,0,0,0,0,0,4.29045944114839,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,3.80666248977032,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.30406509320417,0,4.34380542185368,0,2.19722457733622,1.09861228866811,0,3.2188758248682,0,0,0,0,0,0,0,2.07944154167984,0.693147180559945,0,0,0,1.09861228866811,0,1,5.29831736654804,9,12.482
"418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,1.10349
"419",0,3.76120011569356,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,2.19722457733622,0,2.07944154167984,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,3,10.0961
"420",0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21460809842219,0,0,0,0,0,0,4.77912349311153,4,8.57238
"421",0,6.64639051484773,1.38629436111989,4.8283137373023,0,0,0,5.6937321388027,0,0,0,3.68887945411394,0,2.56494935746154,0,0.693147180559945,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,9.50710606316101,0,0,0,0,3.09104245335832,0,0,3.85014760171006,1.09861228866811,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,6.20657592672493,1.38629436111989,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,8.85137709751944,1.09861228866811,0,0,0,1.09861228866811,0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,0,4.14313472639153,0,0,3,8.70251025718999,66,39.6428
"422",0,0,0,0.693147180559945,0,0,0,0,0,0,4.15888308335967,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,3.13549421592915,0,1.09861228866811,0,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,4.21950770517611,0,3.49650756146648,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,8.29229810706322,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,5.41164605185504,0,0,0,0,0,0,0,0.693147180559945,3.85014760171006,0,0,0,0,0,0,4.88280192258637,0,0,0,0,0,1,5.79909265446053,16,18.4276
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80814248998044,0,0,0,0,0,0,4.48863636973214,1,5.18073
"424",0,3.87120101090789,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,4.23410650459726,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,1.09861228866811,1.09861228866811,0.693147180559945,3.55534806148941,0,0.693147180559945,0,0,0,0,0,3.52636052461616,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,2.484906649788,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,2.07944154167984,0,1,4.07753744390572,6,7.52192
"425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78382518232974,0,0,0,0,0,0,4.48863636973214,1,5.18073
"426",0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94803498918065,0,0,0,0,1.09861228866811,0,4.55387689160054,1,6.34778
"427",0,3.2188758248682,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,10,8.91433
"428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.95583736946483,0,0,0,0,0,0,4.55387689160054,1,5.7915
"429",0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84643877505772,0,0,1.09861228866811,0,0,0,4.43081679884331,1,3.42081
"430",0,0,0,0,0,0,0,0,0,0,6.2709884318583,3.80666248977032,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,1.38629436111989,0,1.09861228866811,0,0.693147180559945,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,6.04500531403601,0,3.8286413964891,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,2.39789527279837,0,0,1.09861228866811,2.89037175789616,0,0,0,0,0,0,5.78689738136671,8,7.35509
"431",0,0,0,0,0,0,0,0,0,0,4.69134788222914,4.12713438504509,0,1.09861228866811,0,0,0,0.693147180559945,0,0,3.46573590279973,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,6.59714570188665,0,0,0,5.19849703126583,0.693147180559945,1.6094379124341,0,0,0,4.31748811353631,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,1.6094379124341,0,0,3.73766961828337,1.38629436111989,0,1.38629436111989,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,5.18178355029209,0,1.38629436111989,0,0,0,0.693147180559945,0,4.36944785246702,4.21950770517611,0,0,0,0,0,4.71849887129509,1.79175946922805,0,0,0,0,0,2,5.98141421125448,17,14.9141
"432",0,0,0,3.63758615972639,0,0,0,0,0,0,5.4510384535657,3.87120101090789,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,4.62497281328427,0,0,0,0,0,0,0,3.46573590279973,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,5.05624580534831,4,7.88266
"433",0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.80666248977032,0,0,0,0,4.12713438504509,0,1.94591014905531,2.56494935746154,2.39789527279837,0,2.99573227355399,0.693147180559945,2.63905732961526,0,2.484906649788,0,0,0.693147180559945,0,0,0,0,0,2.484906649788,0,3.63758615972639,0.693147180559945,2.07944154167984,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,2.484906649788,6.64898455002478,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,1.09861228866811,0,0,0,0,3.58351893845611,3.73766961828337,2.99573227355399,0,0,3.52636052461616,0,0,1,5.50533153593236,22,23.6109
"434",3.3322045101752,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,3.58351893845611,0,0,0,6.89365635460264,0,0,5.80513496891649,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,4.43081679884331,0,0.693147180559945,0,3.66356164612965,0,0,0,2.19722457733622,0,0,0,2.07944154167984,0,2.07944154167984,2.30258509299405,1.38629436111989,0,6.66057514983969,0.693147180559945,0,4.58496747867057,0,0.693147180559945,0,0,5.27299955856375,0,0,2.19722457733622,1.38629436111989,0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0,2.07944154167984,0,0,0,1.79175946922805,0,0,0,0,0,5.73009978297357,0,0,0,0,4.85981240436167,3.91202300542815,0,1,6.01126717440416,32,35.4473
"435",0,0,0,0,0,0,0,0,0,0,0,4.8283137373023,0,0,2.39789527279837,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,1.79175946922805,0,0,1.94591014905531,0,0,2.63905732961526,0,0,0,0,1.79175946922805,0,1.6094379124341,0,0,0,2.99573227355399,0,1.09861228866811,0,0,5.03043792139244,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,2.07944154167984,0,0,0,0,0,0,4.79579054559674,0,0,0,0,0,1.09861228866811,0,0,3.46573590279973,0,0,0,0,3.87120101090789,0,0,2.77258872223978,3.58351893845611,0,0,0,0,0,0,4.77068462446567,4,5.41047
"436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,3.71357206670431,0,4.07501
"437",0,0.693147180559945,0,0,0,4.06044301054642,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,6.16331480403464,0,3.13549421592915,0.693147180559945,2.19722457733622,0,6.15697898558556,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0.693147180559945,4.78749174278205,0,0,0,0,0,5.38449506278909,0,0,0.693147180559945,0,1.94591014905531,0,0,0,6.63200177739563,0,2.07944154167984,0,1.38629436111989,0,0,0,0,0,0,1.94591014905531,0,0,3.04452243772342,5.67675380226828,0,5.20948615284142,0,0,0,0,6.42648845745769,6.7093043402583,1.79175946922805,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,3.49650756146648,0,0,0,7.09090982207998,9,0
"438",0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,2.484906649788,4,10.9438
"439",0,0,0,1.09861228866811,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,2.94443897916644,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,1.09861228866811,0,0,3.58351893845611,0,0,0,3.68887945411394,2,6.4938
