"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","bug","loc","bf","hcm"
"190",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"191",0,0,0,2.484906649788,1.6094379124341,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,4.38202663467388,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,4.46590811865458,0,0,3.58351893845611,0,0,1.09861228866811,0,3.13549421592915,0.693147180559945,0,0,0,4.53259949315326,0,1,3.8286413964891,4,7.8367
"192",0,0,0,0,0,0,0,0,0,1.94591014905531,5.14166355650266,0,0.693147180559945,0,3.13549421592915,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,2,2.63905732961526,3,7.23232
"193",0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,1.94591014905531,0,0,4.81218435537242,0,0,0.693147180559945,0,0,1,3.89182029811063,1,1.28035
"194",0,0,0,1.09861228866811,0,0,0,4.06044301054642,0,0,3.04452243772342,0,0,0.693147180559945,0,0,0,1.38629436111989,0,6.21660610108486,1.09861228866811,0,0,0,0,0.693147180559945,0.693147180559945,0,0,2.70805020110221,0,0,0,1.38629436111989,0,1.09861228866811,1.6094379124341,0,0,0,1,4.64439089914137,5,8.96461
"195",0,0,0,2.19722457733622,0,0,5.01063529409626,0,0,0.693147180559945,0,0,0,0,0,2.63905732961526,1.38629436111989,6.88448665204278,0,3.61091791264422,0,0,1.94591014905531,1.09861228866811,0,1.09861228866811,0,5.62401750618734,0,0,2.07944154167984,0,0,2.99573227355399,0,0,0,0,2.89037175789616,4.53259949315326,0,5.76519110278484,14,12.9001
"196",0.693147180559945,2.70805020110221,0,0,0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,0,2.94443897916644,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.39789527279837,1,4.6384
"197",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"198",0,0,1.09861228866811,0,0,0,0,7.28619171470238,0,0,2.39789527279837,0.693147180559945,0,0,0,1.09861228866811,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0.693147180559945,0.693147180559945,3.13549421592915,0,0,0,0,0,0,0,0,3.87120101090789,3,5.37258
"199",0,0,0,0,1.6094379124341,0,0,6.95463886488099,0,0,0,0,0,0.693147180559945,1.38629436111989,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,1.09861228866811,0,0,0,2.07944154167984,0.693147180559945,0,0,0,0,0,0.693147180559945,0,5.65599181081985,2,4.04276
"200",0,0,0.693147180559945,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.13549421592915,0,0,3.09104245335832,0,1.94591014905531,1,0
"201",0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.21950770517611,1.79175946922805,0,1.79175946922805,0,0.693147180559945,4.04305126783455,0.693147180559945,0,0,0,1,3.52636052461616,3,4.60695
"202",0,1.38629436111989,0,0,0,0,5.69035945432406,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.94443897916644,6.72503364216684,0,0,0,0,3.63758615972639,0,0,1.6094379124341,4.30406509320417,0,0,0,0,0,0,3.29583686600433,0,5.22035582507832,2,5.31811999384422,4,2.6703
"203",0,0,0,1.94591014905531,2.07944154167984,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0.693147180559945,0,3.25809653802148,0,0,3.66356164612965,3.68887945411394,6.92461239604856,0,0,7.18614430452233,4.34380542185368,4.70048036579242,0,0,0,1.38629436111989,6.43454651878745,2.94443897916644,1.38629436111989,3.17805383034795,0,0,4.30406509320417,0,4.02535169073515,0,0,6.4150969591716,11,11.7006
"204",1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,4.23410650459726,1.09861228866811,0.693147180559945,0,0,2.77258872223978,0,0,0,0,0,0,0,3.43398720448515,0,0,1.09861228866811,0,1,3.52636052461616,3,5.41761
"205",0,0,0.693147180559945,0,6.8134445995109,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.56068163101553,0,0,0,0,0,0,0,0,0,4.94875989037817,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1,4.51085950651685,4,9.006
"206",0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,5.44673737166631,0,0,0,0,0,0,4.64439089914137,0,0,0,1.6094379124341,0,0,0,0,0,0,0,1,2.39789527279837,1,0
"207",0,0,0,0,0,1.38629436111989,0,0.693147180559945,3.2188758248682,0,0,1.94591014905531,0,0,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,2.19722457733622,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,4.67282883446191,1.94591014905531,0,0,0,0,1,3.66356164612965,3,4.27148
"208",3.29583686600433,0,0,1.94591014905531,2.19722457733622,0,1.6094379124341,0,0,0.693147180559945,0,0,0,1.79175946922805,5.605802066296,5.04342511691925,0,4.12713438504509,0,0,0,0,0,0,0.693147180559945,0,6.86901445066571,4.36944785246702,0,0,0,0,0,0,0,0,0,0,4.17438726989564,7.9402277651457,4,6.48463523563525,11,15.07
"209",0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,2.94443897916644,0,0,3.04452243772342,0,1.94591014905531,1,0
"210",5.57594910314632,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,1.94591014905531,0,2.39789527279837,0,0,2.70805020110221,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,5.19849703126583,0,0,3.8286413964891,0,0,0,0,0,0,0,4.69134788222914,2,2.90044
"211",0,0,0,0,0,5.76519110278484,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.04452243772342,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,4.58496747867057,5,5.80382
"212",0,0,0,0,0,1.94591014905531,0,4.31748811353631,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.76217393479776,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,1,3.80666248977032,0,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,4.02535169073515,0,0,0,1.94591014905531,0,3.36934
"214",0,0,0,0,0,2.99573227355399,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,4.31748811353631,0,0,0,0,0.693147180559945,1,3.36729582998647,3,6.16292
"215",0,3.2188758248682,0,0,0,0,0,0,0,0,4.18965474202643,0,0,1.09861228866811,0,3.93182563272433,0,0.693147180559945,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2,1.6094379124341,4,5.15419
"216",0,0,0,1.09861228866811,0,0,0,1.94591014905531,0,0,0,5.73979291217923,0.693147180559945,2.07944154167984,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0.693147180559945,0,5.02388052084628,0.693147180559945,0,4.30406509320417,0,0,4.02535169073515,0,0,0,0,2.63905732961526,0,2,4.90527477843843,7,6.72772
"217",5.01063529409626,0,0.693147180559945,0,0,2.63905732961526,4.17438726989564,0,2.39789527279837,0,0,0,0,4.47733681447821,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0.693147180559945,5.03695260241363,0.693147180559945,0,0,0,0,2.56494935746154,4.35670882668959,0.693147180559945,0,5.17614973257383,0,0,1.38629436111989,0,0,4.95582705760126,3,4.8283137373023,5,6.31789
"218",0,0,0,3.49650756146648,0,1.09861228866811,0,0,1.94591014905531,0,0,0.693147180559945,0,0,0,0.693147180559945,0,3.46573590279973,0,3.2188758248682,5.14749447681345,0,0,2.99573227355399,0,0,0,3.04452243772342,0,0,0,6.30078579466324,0,5.23644196282995,3.09104245335832,2.07944154167984,0,1.38629436111989,0,1.38629436111989,2,1.94591014905531,18,16.069
"219",0,2.19722457733622,5.08140436498446,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,3.73766961828337,0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,3.04452243772342,2.63905732961526,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,1,4.0943445622221,3,6.88373
"220",0,0,0,0.693147180559945,0,0,4.48863636973214,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,3.40119738166216,5.64190707093811,1.09861228866811,0,0,0,0,0,0,5.03043792139244,4.77068462446567,0,0,0.693147180559945,0,0,0,0,0,1.79175946922805,0,4.35670882668959,6,4.27896
"221",0,0,1.09861228866811,0,3.61091791264422,0,4.65396035015752,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,4.78749174278205,1.94591014905531,0,3.66356164612965,1.38629436111989,0,0,6.25575004175337,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,1,5.34710753071747,1,0
"222",0.693147180559945,0,0,2.77258872223978,5.78382518232974,0,0,0,5.62762111369064,0,0,0,0,1.79175946922805,0,0,5.58724865840025,1.38629436111989,0.693147180559945,0,0,0,0,0,1.09861228866811,4.26267987704132,4.15888308335967,0,0,2.07944154167984,0,3.80666248977032,0,4.33073334028633,0,0,0,2.30258509299405,3.93182563272433,3.91202300542815,3,5.34233425196481,16,17.6953
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.52545293913178,0,0,0,0,0,0,1.6094379124341,0,0,0,5.63121178182137,0,0,0,4.38202663467388,4,6.60072
"224",0.693147180559945,0,0,0,0,0,3.3322045101752,0,2.484906649788,0,0,0,0,0,0,2.83321334405622,0,2.30258509299405,3.80666248977032,0,2.99573227355399,0,0,0,0,0,0,0,0,4.60517018598809,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0.693147180559945,1.94591014905531,1,3.97029191355212,6,6.22082
"225",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"226",1.38629436111989,0.693147180559945,4.07753744390572,3.68887945411394,7.1731917424866,0,0,0,1.94591014905531,0.693147180559945,0,0,0,0,4.89783979995091,5.62040086571715,0,5.92692602597041,0,0,0,0,0,0,0,0,3.68887945411394,5.18178355029209,2.70805020110221,0,1.38629436111989,0,3.49650756146648,0,0,0,0,0,0,0,4,5.50938833662798,7,13.805
"227",0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,1.38629436111989,0,0,1.38629436111989,4.11087386417331,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,1,0
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,3.8286413964891,0,2.56494935746154,0,0.693147180559945,0,0,0,0,0,1.38629436111989,1,1.69869
"229",0,5.39362754635236,0.693147180559945,2.89037175789616,0,0,6.26720054854136,2.56494935746154,0,0,3.76120011569356,0,0,0,0,0,0,0,0,3.98898404656427,3.55534806148941,0,0,2.83321334405622,0,0,0,4.38202663467388,0,0,3.46573590279973,0,0.693147180559945,3.80666248977032,4.34380542185368,0,5.26785815906333,1.94591014905531,0,0,3,5.51745289646471,7,8.65833
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0.693147180559945,0,0,0,2.94443897916644,0,0,3.40119738166216,0,1.94591014905531,1,0
"231",0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,1.79175946922805,0,0,0,0,0,0,0,1.38629436111989,0,6.55322
"232",0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0.693147180559945,0,0,0,1.09861228866811,0,6.26720054854136,0,0,0,0.693147180559945,1.09861228866811,4.82028156560504,0,0,0,0,0,0,0,3.46573590279973,0,0,4.95582705760126,1,2.75305
"233",3.46573590279973,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,3.25809653802148,0,0,0,0,1.09861228866811,1.6094379124341,0,0,0,4.65396035015752,1.6094379124341,0,2.94443897916644,0,2.07944154167984,4.24849524204936,0,2.70805020110221,0,0,3.25809653802148,1,1.5526
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"235",0,5.97126183979046,1.38629436111989,3.46573590279973,0,0,6.96224346426621,0,1.79175946922805,0,0,0,0,0.693147180559945,1.94591014905531,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,2.484906649788,2.484906649788,0,0,0,3.87120101090789,0,0,3.87120101090789,0,4.46590811865458,2,5.53338948872752,4,5.08544
"236",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57215403217776,0,5.37527840768417,0,0,0,0.693147180559945,0.693147180559945,0,1.38629436111989,0,0,0.693147180559945,2.19722457733622,0,0,0,0,0,0,1,4.85981240436167,6,12.9885
"237",0,0,0,0,0,0.693147180559945,0,2.39789527279837,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,2.56494935746154,0,2.63905732961526,2.83321334405622,0,0,0,0,0,0,0,1.79175946922805,1.94591014905531,3.71357206670431,4.58496747867057,1.09861228866811,0,0.693147180559945,1.09861228866811,0,1,4.20469261939097,3,6.16292
"238",1.6094379124341,0,3.43398720448515,0,1.38629436111989,3.8286413964891,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,5.00394630594546,0,5.34233425196481,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,1,4.77068462446567,4,3.68818
"239",0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,5.8406416573734,0,0,1.38629436111989,0,0,0,0,0,0,0,0,4.54329478227,2.77258872223978,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,1,2.484906649788,4,8.82648
"240",0,0,0,0,0,0,4.99043258677874,0,0,0.693147180559945,0,0,0,0,2.83321334405622,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,3.09104245335832,1,1.5526
"241",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0.693147180559945,0,0,5.05624580534831,0,5.17048399503815,0,4.54329478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.96284463025991,1,0
"242",5.60947179518496,1.38629436111989,0,3.80666248977032,2.63905732961526,4.24849524204936,7.76089319585102,2.89037175789616,1.09861228866811,2.19722457733622,4.91998092582813,0,2.30258509299405,0,3.09104245335832,0,0,4.44265125649032,0,1.09861228866811,2.30258509299405,0,4.70953020131233,2.07944154167984,0,5.18178355029209,2.39789527279837,4.98360662170834,0,5.72358510195238,5.51342874616498,0,0,0,4.15888308335967,0,0,0,7.14834574390007,0,3,6.94889722231331,18,20.3646
"243",0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.19722457733622,0,1.38629436111989,0,0,0,4.02535169073515,1.09861228866811,0,4.34380542185368,3.04452243772342,0,0,0,3.13549421592915,3,6.22636
"244",0,0,0,0,0,0,0,0,0,0,6.63068338564237,0,0.693147180559945,0,0,2.77258872223978,0,0,0,3.43398720448515,2.484906649788,0.693147180559945,0,0,1.38629436111989,0,2.07944154167984,0,0,0,2.39789527279837,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,1,4.87519732320115,3,6.87477
"245",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.63905732961526,0,0,0,0.693147180559945,0,0,3.73766961828337,0,0,3.25809653802148,0,2.77258872223978,1,0
"246",0,2.19722457733622,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,5.40267738187228,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,1.94591014905531,0.693147180559945,1,3.63758615972639,2,3.24068
"247",0,0,0,0,1.09861228866811,0,0,3.46573590279973,0,0,0,0,0,3.93182563272433,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.693147180559945,4.63472898822964,0,2.19722457733622,0,0,3.2188758248682,2,4.04276
"248",0,0,0,4.30406509320417,2.99573227355399,0,0,5.20948615284142,0,4.47733681447821,0,0.693147180559945,0,0,0,0,0,0,0,2.83321334405622,1.09861228866811,0,0,0,5.4380793089232,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,4.60517018598809,1,3.36934
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,1.38629436111989,1,0
"250",0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1,0
"251",0,0,0,0,0,1.94591014905531,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,3.04452243772342,0,0,0,0,0,0,5.73979291217923,0,0,0,0,0,3.91202300542815,0,0,0,0,1,4.74493212836325,13,16.3188
"252",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,3.2188758248682,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,4.02535169073515,0,0,3.93182563272433,0,3.29583686600433,1,0
"254",0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,2.77258872223978,0,3.43398720448515,0,0,0.693147180559945,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,2.89037175789616,3,6.42741
"255",0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,1.09861228866811,1.09861228866811,0,0,3.61091791264422,0,0,0,4.91998092582813,1.09861228866811,2.19722457733622,0,3.43398720448515,0,3.36934
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89034912822175,0,0.693147180559945,0,0,0,0,0,0,0,0,4.76217393479776,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,3.80666248977032,1,4.00733318523247,2,4.65896
"257",3.85014760171006,0,0,3.98898404656427,5.27811465923052,0,0,0,3.85014760171006,6.79346613258001,0,0,0,0,0,0,4.70048036579242,0,0,2.77258872223978,0.693147180559945,0,0,2.39789527279837,2.30258509299405,5.32300997913841,0,1.09861228866811,0,0,1.09861228866811,5.31811999384422,0,0,0,0,0,5.73009978297357,5.03043792139244,0,0,6.05208916892442,18,14.3621
"258",4.24849524204936,2.484906649788,0,0,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,0,0,0,1.6094379124341,0,0,0,0,0,4.97673374242057,1.09861228866811,0.693147180559945,0.693147180559945,4.18965474202643,0,0,6.16751649088834,0,0,0,0,0,0,0,0,5.46383180502561,0,1,4.74493212836325,4,5.64169
"259",0,3.89182029811063,0,0,0,0,7.00850518208228,4.79579054559674,0,1.79175946922805,0,0,0,0,0,0,0,0,0,4.0943445622221,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,2.94443897916644,0,1.09861228866811,0,0,0,0,4.97673374242057,4,5.67634
"260",0.693147180559945,4.46590811865458,3.87120101090789,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89715386763674,0,0,0,0,3.46573590279973,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,3,2.28372
"261",0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,3.29583686600433,1.09861228866811,0,0,0,0.693147180559945,0,0,0,3.29583686600433,0,0,0,0,3.76120011569356,0,2.56494935746154,0,0,1.94591014905531,4.24849524204936,5.57972982598622,5.54907608489522,0.693147180559945,0,0,0.693147180559945,1,5.07517381523383,16,17.541
"262",0,0,0,0,0,0,0,2.484906649788,0,1.79175946922805,0,0,0,0,0,3.73766961828337,0,1.09861228866811,0,7.2291138777933,5.35658627467201,0,0,1.09861228866811,0,0,0,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0,0,0,0,0,0,5.55295958492162,5,9.68165
"263",0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,0,3.61091791264422,4.89034912822175,4.54329478227,0,0,1.94591014905531,0,1,4.46590811865458,3,4.27148
"264",0,0,0,0,0,0,1.09861228866811,4.55387689160054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00881318544259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.87120101090789,1,6.81721
"265",0,0,0,0,0,0.693147180559945,6.13122648948314,0,0,0,3.8286413964891,3.71357206670431,0,0,0,0,0.693147180559945,0,0,3.13549421592915,5.67675380226828,0.693147180559945,4.64439089914137,6.56103066589657,0,0,0,2.70805020110221,0,0,1.94591014905531,0,0.693147180559945,5.47646355193151,0,0,0,0,3.97029191355212,0,3,5.90808293816893,5,7.23456
"266",0,0,0,0,4.06044301054642,0,0,0,0,0,3.3322045101752,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,4.70953020131233,0,0,0,5.49306144334055,0,0,1,3.36729582998647,1,4.35837
"267",2.83321334405622,4.02535169073515,0,4.27666611901606,2.39789527279837,0,0,0,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,3.49650756146648,1,3.46573590279973,0,6.12239
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0.693147180559945,2.94443897916644,0,0,3.04452243772342,0,1.94591014905531,1,0
"269",0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,2.99573227355399,0,0,3.49650756146648,0,2.30258509299405,1,0
"270",0,0,0,0,0,0,0,0,0.693147180559945,1.94591014905531,0,0,1.09861228866811,0,0,0,0,0,0,0,0,5.17048399503815,0,0,0,0,0,0,4.95582705760126,0,0,0,0,0,0,0,0.693147180559945,0,2.63905732961526,0.693147180559945,0,4.04305126783455,1,0
"271",0,1.38629436111989,0,0.693147180559945,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,2.30258509299405,0,2.56494935746154,0,0,0,0,0,0,4.46590811865458,0,1.09861228866811,0,0,0,2.484906649788,4.69134788222914,0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,4.55387689160054,4,4.53581
"272",0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,2.70805020110221,0,0,1.6094379124341,0.693147180559945,0,0,2.77258872223978,0,0,0,0.693147180559945,3.85014760171006,0,2.63905732961526,0,0,0,0.693147180559945,0,0,4.15888308335967,0,0,0,0,0,0,0,0,1.38629436111989,0,0,3.36729582998647,0,0
"273",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"274",0,0,0,0,1.09861228866811,0,0.693147180559945,1.09861228866811,0,0,0,1.94591014905531,0,1.38629436111989,0,0,0,6.46614472423762,1.09861228866811,1.09861228866811,0,0,0.693147180559945,0,1.79175946922805,0,0,2.484906649788,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,0,5.00394630594546,8,9.10093
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,1,0
"276",0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,4.15888308335967,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,3.25809653802148,2,1.03146
"277",0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,3.40119738166216,4.33073334028633,0,0,0,0,0,1,3.46573590279973,1,7.55094
"278",0,0,0,0,0,6.15909538849193,0,3.58351893845611,0,0,0,1.09861228866811,0,0,0,2.19722457733622,0,0,0,0,4.35670882668959,0,6.4377516497364,1.09861228866811,0,0,0,0,0,7.16549347506085,1.09861228866811,0,0,0,0,6.89467003943348,0,0,0,0,8,6.55961523749324,46,30.7015
"279",0,0,4.64439089914137,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41673228251233,0,0,0.693147180559945,4.11087386417331,0,0,0,1.09861228866811,0,0,0,0,0,0,0,1.6094379124341,3.46573590279973,0,0,5.18178355029209,4,2.95723
"280",0,0,5.2040066870768,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,3.76120011569356,0,0,2.94443897916644,0,1.6094379124341,0,2.484906649788,0,0,0,0,1.79175946922805,0,3.13549421592915,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,1,2.63905732961526,3,7.35911
