"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","bug","loc","bf","hcm"
"106",4.78749174278205,0,0.693147180559945,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,0,4.46590811865458,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2,4.64439089914137,5,11.0202
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"108",0,0,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,3.29583686600433,1.09861228866811,0,0,0.693147180559945,3.66356164612965,3.76120011569356,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,3.2188758248682,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,3.68887945411394,4,9.84115
"109",0,0,0,0,0,5.2257466737132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,2.19722457733622,0,0,0,2.07944154167984,0,3.87120101090789,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,4.11087386417331,1.09861228866811,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,3.98898404656427,0,0.693147180559945,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,7.24636808010246,1,5.82008293035236,10,13.8863
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,3.73766961828337,0,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.52636052461616,0,0,1.94591014905531,0,0,2.56494935746154,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,7,6.72719
"111",0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.57972982598622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,3.66356164612965,0,0,0,0,0,0,0,0,0,0,6.04973345523196,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,6.26149168432104,1.38629436111989,0,0,0,0,0.693147180559945,0,5.68697535633982,3,2.71633
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,1.38629436111989,0,0.693147180559945,0,3.43398720448515,0,0,0,0,0.693147180559945,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,1,0
"113",0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,5.48063892334199,0,0,0,0,3.63758615972639,3.95124371858143,0.693147180559945,0,0,0,0,0,3.17805383034795,0,5.33753807970132,0,0,0,0,0,0,1.38629436111989,0,0,0,1.79175946922805,0,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,2.89037175789616,0,0,0,0.693147180559945,0,3.04452243772342,0,0,0,0.693147180559945,0,0,0,2.39789527279837,1.38629436111989,0.693147180559945,0,0,0,0,2.07944154167984,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.969813299576,3,5.55183
"114",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,1.79175946922805,0,0,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,1.94591014905531,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,6.68959926917897,2,4.89783979995091,3,5.71254
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0.693147180559945,1.09861228866811,0,0,0,0,0,1.09861228866811,0,2.63905732961526,0,0,0,0,4.27666611901606,0.693147180559945,4.72738781871234,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1.6094379124341,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,1,3.8286413964891,1,3.38341
"116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,6.4707995037826,0,0,1.09861228866811,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0.693147180559945,0,0,0,0,0,0,4.34380542185368,0,2.19722457733622,0,0,0,0,0,4.53259949315326,3,2.71633
"117",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.38629436111989,0,3.13549421592915,0,0,0,0,0,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,4.04305126783455,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,2.56494935746154,2,2.23731
"118",0,0,0,0,0,0,0,0,0,0,0,5.57215403217776,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60517018598809,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,0,2.63905732961526,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,4.69134788222914,12,12.6435
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,2.484906649788,0,0,3.17805383034795,0,0,0,1.79175946922805,0,0,4.89783979995091,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,5.03043792139244,0,1.38629436111989,0,0,0,0,0,0,0,0,4.93447393313069,0,0,0,0,0,0,0,0,0,0,2.83321334405622,2.19722457733622,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,5.00394630594546,0.693147180559945,0,2,4.02535169073515,5,9.83384
"120",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"121",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"122",0,0,0,0,0,0,0,0,0,2.83321334405622,0,2.94443897916644,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.85014760171006,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,2.77258872223978,1,1.11258
"123",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,6.04737217904628,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,1.6094379124341,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,0,0,0,2.77258872223978,1,4.87519732320115,3,1.53632
"124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1,0
"125",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.6094379124341,1,2.70805020110221,1,3.66738
"126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15329159449778,2.94443897916644,0,0,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.61091791264422,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,5.605802066296,0,0.693147180559945,0,1.79175946922805,0,3.17805383034795,1.09861228866811,0,2.94443897916644,4.52178857704904,0,0,0,4.78749174278205,4.60517018598809,0,4.58496747867057,0,3.36729582998647,0,3.66356164612965,0,0,1,5.28320372873799,5,7.90097
"127",0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,4.95582705760126,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,7.18916773842032,0,0,0,0,0,0,5.44241771052179,0,0,0,0,1.6094379124341,0,2.77258872223978,0,0,0,0,0,0,0,2,5.50125821054473,20,15.1537
"128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,7.05875815251866,1.09861228866811,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91350300563827,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,5.91350300563827,1,0
"129",0,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,5.11198778835654,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,7.34601020991329,4.04305126783455,1.38629436111989,1.09861228866811,1.6094379124341,0,0,0,4.81218435537242,0,0,0,0,0,3.63758615972639,0,0,0,1.38629436111989,0,0,1,5.99146454710798,1,0
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,4.67282883446191,0,0,0,0,0,3.58351893845611,0,0,1.09861228866811,0,0,5.2257466737132,0,0,2.30258509299405,0,0,0,0,0,0,1.09861228866811,0,4.62497281328427,0,0,0,0,0,2.07944154167984,0,4.55387689160054,1,1.27192
"131",2.89037175789616,0,0,0,0,0,0,0,1.79175946922805,0,0,1.38629436111989,0,0,0,0,2.07944154167984,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0.693147180559945,4.04305126783455,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,6.50128967054039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08140436498446,6,3.20728
"132",0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,4.67282883446191,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.99573227355399,2,0.816746
"133",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.6094379124341,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,2.30258509299405,0,0.693147180559945,0,0,3.36729582998647,2,2.99956
"134",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1,0
"136",0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"137",1.09861228866811,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,3.36729582998647,5.11799381241676,0,0,0,2.89037175789616,0,0,3.40119738166216,0,0,0,0,0,0.693147180559945,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,3.52636052461616,4.8283137373023,0,3.40119738166216,0,0,2.99573227355399,0,0,0,0,0,4.70048036579242,0.693147180559945,0,0,0,1.09861228866811,0,4.34380542185368,0,0,0,3.2188758248682,0.693147180559945,0,0,1.09861228866811,0,4.66343909411207,0,0,0,0,1.38629436111989,3.25809653802148,3.46573590279973,2.94443897916644,0,0,0,4.07753744390572,2.56494935746154,0,0,0,0,0,0,0,0,1,5.29330482472449,7,7.74631
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.54329478227,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,1.79175946922805,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0
"139",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221,0,0,2.19722457733622,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,3.43398720448515,0.693147180559945,0,0.693147180559945,2.30258509299405,0,3.04452243772342,3.49650756146648,3.13549421592915,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,3.49650756146648,2,1.23279
"140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.63905732961526,0,0,0,0.693147180559945,0,0,3.71357206670431,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,6.38519439899773,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,2.07944154167984,0,4.68213122712422,9,12.8303
"141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"142",0,0,0,0.693147180559945,0,0,0,2.63905732961526,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.83188247728352,0,0,0,0,0,3.98898404656427,0,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,0,5.63478960316925,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,5.4510384535657,3.17805383034795,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,2,5.35185813347607,5,11.2716
"143",0,0,0,0,0,0,0,2.99573227355399,0,0,0,5.09375020080676,0,0,0,0,0,4.67282883446191,0,0,2.70805020110221,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.46573590279973,0.693147180559945,0,0,0,3.76120011569356,0,0,0,0,0,0,0,0,0,6.9555926083963,0,0,0,3.63758615972639,0,0,0,0,0.693147180559945,1.79175946922805,0,0,0,3.98898404656427,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,3.78418963391826,0,0,2.83321334405622,0,4.49980967033027,0,0,0,4.69134788222914,7,6.12468339089421,29,25.1033
"144",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,4.18965474202643,0,0,0,0,0.693147180559945,3.13549421592915,3.78418963391826,0,0,0,0,0,0,0,0,0,2.07944154167984,5.78996017089725,0,0,0,2,4.94875989037817,5,5.09245
"145",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,3.71357206670431,2.30258509299405,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,3.87120101090789,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,1.94591014905531,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,1,3.43398720448515,1,0
"146",0,1.38629436111989,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,1.79175946922805,0,0,6.13988455222626,0,0,0,0,0,7.79152281915073,0,0,8.25452888193974,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,5,7.26892012819372,13,20.7622
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"148",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,2.484906649788,0,3.04452243772342,4.07753744390572,0,5.11799381241676,0.693147180559945,0,0,6.77992190747225,0,3.52636052461616,0,1.79175946922805,5.0998664278242,0,0,0,0,2.94443897916644,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0.693147180559945,1.79175946922805,0,0,3.40119738166216,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,5.66988092298052,4,11.5097
"149",1.38629436111989,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,5.12989871492307,0,3.49650756146648,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,4.63472898822964,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.17805383034795,1.09861228866811,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,4.65396035015752,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2,4.93447393313069,3,3.74492
"150",0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,3.97029191355212,1.79175946922805,6.08677472691231,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,0.693147180559945,0,2.77258872223978,0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,4.58496747867057,1,2.23731
"151",1.79175946922805,0,0,0,0,1.38629436111989,0,0,0,0,6.41999492814714,0,0,0,0,0,0,0,0,0,5.96614673912369,0,0,0,0,1.09861228866811,0.693147180559945,0,0.693147180559945,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,7.15851399732932,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.4188406077966,1.09861228866811,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0.693147180559945,0,0,0,3.13549421592915,0,0,0,0,3.36729582998647,0,0.693147180559945,2,6.3919171133926,20,21.5348
"152",0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,4.02535169073515,0.693147180559945,0,0,5.28320372873799,0,1.09861228866811,0,0,0,0,1.79175946922805,0,0,0,0,0,0,5.91079664404053,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.8283137373023,3,1.38948
"153",0,1.38629436111989,0,0,0,0,0,0,3.04452243772342,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,0,0,0,2.484906649788,0,0,1.38629436111989,0,0,0,0.693147180559945,1.38629436111989,2.07944154167984,0,0.693147180559945,0,0,6.07764224334903,0,0,0,0,0,0,0,0,0,4.80402104473326,0,4.75359019110636,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0.693147180559945,0,3.87120101090789,0,0,0,5.20948615284142,9,12.3019
"154",0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,2.07944154167984,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,2.19722457733622,0,3.55534806148941,0,3.52636052461616,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.894814
"155",0,5.23110861685459,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60947179518496,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,2,4.48863636973214,2,7.82058
