"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","bug","loc","bf","hcm"
"128",0,0,0,0,1.6094379124341,0,0,0,1.94591014905531,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,7.0343879299155,0,0,0,0,0,0,0,0,0,0,5.00394630594546,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,5.31320597904179,0,3.58351893845611,1.79175946922805,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,1,5.91350300563827,1,0
"129",0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0.693147180559945,3.52636052461616,0,0,0,0,0,1.94591014905531,0,0,1.6094379124341,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,2.484906649788,4.72738781871234,0.693147180559945,0,0,0,0,2.94443897916644,0,0,0,0,7.48268182815465,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,1,5.99146454710798,1,0
"130",0,3.87120101090789,0,0,0,3.78418963391826,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.76120011569356,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,0,0,1.94591014905531,0,0,0,0,5.42053499927229,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.39444915467244,2.30258509299405,0,0,2.56494935746154,0.693147180559945,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,4.55387689160054,1,1.27192
"131",2.484906649788,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.38202663467388,0,0,1.94591014905531,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1.09861228866811,6.52209279817015,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08140436498446,6,3.20728
"132",0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,3.98898404656427,0,0,0,2.63905732961526,0,2.19722457733622,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.99573227355399,2,0.816746
"133",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,3.36729582998647,2,2.99956
"134",0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.25809653802148,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"135",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"136",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,1,0
"137",0,0,0,0,0,1.6094379124341,0,0,0,5.14166355650266,2.89037175789616,0,0,0.693147180559945,0,2.30258509299405,0,0,0,0,3.46573590279973,0,0,2.77258872223978,0,0,3.29583686600433,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,2.77258872223978,0,1.6094379124341,5.01727983681492,0,0,0,2.484906649788,0,4.04305126783455,0,0,2.19722457733622,0,3.8286413964891,4.0943445622221,0,1.09861228866811,4.81218435537242,0,4.99043258677874,0,0,0,0,0,0,0,1,5.29330482472449,7,7.74631
"138",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,4.18965474202643,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0
"139",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,2.07944154167984,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.52636052461616,3.95124371858143,0,0,0,0,0,0,2.39789527279837,0,0,2.39789527279837,0,2.77258872223978,0,2.19722457733622,0,0,1.94591014905531,0,0,3.78418963391826,0,0,0,0,0,0,0,0,0,3.49650756146648,2,1.23279
"140",0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,2.89037175789616,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,0,5.08140436498446,0,0,0,0,5.8348107370626,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.969813299576,0,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,0,1.6094379124341,0,0,0,1.38629436111989,0,4.68213122712422,9,12.8303
"141",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"142",0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,6.0137151560428,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88280192258637,4.49980967033027,0,0,0,0,0,0,2.484906649788,0,5.52545293913178,0,0,0,0,0,4.67282883446191,0,0.693147180559945,0,0,0,1.94591014905531,0,0,0,0,0,0,2,5.35185813347607,5,11.2716
"143",0,0,0,0,0,1.94591014905531,0,0,0,0.693147180559945,0,0,0,5.79301360838414,0,0,0,3.97029191355212,5.64544689764324,0,0,0,0,0,3.78418963391826,0,0,0,0,0,0,0,0,0,1.38629436111989,3.3322045101752,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,5.95842469302978,5.97635090929793,3.80666248977032,2.39789527279837,0,0,0,0,0,0.693147180559945,3.87120101090789,3.66356164612965,0,0,0,0,0,0,3.91202300542815,0,0,4.59511985013459,7,6.12468339089421,29,25.1033
"144",0,0.693147180559945,0,0,0,0,0,0,4.75359019110636,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07517381523383,0,0,0,0,0,5.44241771052179,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,2,4.94875989037817,5,5.09245
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,3.04452243772342,2.99573227355399,0,2.07944154167984,0,0,2.30258509299405,0,0,0,2.19722457733622,0,0,0,0,0,3.85014760171006,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,1,3.43398720448515,1,0
"146",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,8.62119278143472,0,0,0,0,0,0,5.29330482472449,2.99573227355399,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,1.38629436111989,3.04452243772342,0.693147180559945,0,0,2.94443897916644,6.77078942390898,0,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,5,7.26892012819372,13,20.7622
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,0,1.6094379124341,1,0
"148",1.09861228866811,0,0,0,0,3.95124371858143,0,0,0,0,0,0,1.09861228866811,0,6.01859321449623,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.8286413964891,0,0,0,1.09861228866811,3.04452243772342,0,1.6094379124341,0,6.70808408385307,0,0.693147180559945,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,2.70805020110221,0,0,0,0,1.09861228866811,2.89037175789616,0,0,0,0,0,0,2.63905732961526,0,0,0,2.07944154167984,0,0,5.66988092298052,4,11.5097
"149",0,0,0,0,0,0,0,0,0,0,0,5.31320597904179,1.38629436111989,1.79175946922805,0,3.52636052461616,0,0,2.83321334405622,0,3.46573590279973,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,5.07517381523383,1.94591014905531,3.58351893845611,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,2,4.93447393313069,3,3.74492
"150",0,0,0,0.693147180559945,0,0,0,0,3.76120011569356,0,0,5.93753620508243,0,0,0.693147180559945,0,0,0,0,0,4.06044301054642,0,1.09861228866811,1.09861228866811,0,0,0,0,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.20469261939097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58496747867057,1,2.23731
"151",0,0,0.693147180559945,0,0.693147180559945,0,1.09861228866811,0,6.4150969591716,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,2.484906649788,0,0,0,0,0,5.27811465923052,0,0,0,2.07944154167984,0,0,7.33171496972647,4.15888308335967,0,0,1.09861228866811,0.693147180559945,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,2,6.3919171133926,20,21.5348
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.2188758248682,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,6.25190388316589,0,0,0,0,0,0,0,4.26267987704132,0,0,4.8283137373023,0,0,2.56494935746154,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,4.8283137373023,3,1.38948
"153",0,4.71849887129509,0,0,0,1.09861228866811,0,0,3.36729582998647,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33271879326537,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,3.52636052461616,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0,0,0,5.23110861685459,0,0.693147180559945,0,0,3.3322045101752,0,2.19722457733622,0,0,4.04305126783455,0,0,1.38629436111989,5.03695260241363,0,0,0,0,5.20948615284142,9,12.3019
"154",0.693147180559945,0,0,1.79175946922805,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.46573590279973,0,2.39789527279837,0,0,0,0,0,0,0,1.38629436111989,0,0,3.87120101090789,0,2.70805020110221,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2,0.894814
"155",0,3.8286413964891,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.60517018598809,0,0,0,0,0,0,0,0,5.59098698051086,0,0,0,0,0,0,0,2.56494935746154,0,0,0,2.07944154167984,0,2,4.48863636973214,2,7.82058
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43081679884331,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.77258872223978,1,0
"157",0,1.79175946922805,0,0,0,6.10702288774225,0,2.89037175789616,3.09104245335832,1.94591014905531,1.09861228866811,0,0,3.17805383034795,1.09861228866811,3.52636052461616,0,0,3.58351893845611,3.36729582998647,0,0,0,0,0,0,0,0,4.39444915467244,1.38629436111989,1.09861228866811,0,0,6.29156913955832,0,3.93182563272433,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0.693147180559945,0,2.70805020110221,0,0,0.693147180559945,0,0,1.09861228866811,2.56494935746154,0,0,0,2.83321334405622,1.38629436111989,0,5.37063802812766,5,9.49506
"158",1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,6.58479139238572,0,0,0,4.70953020131233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,2.19722457733622,0,3.52636052461616,6,9.9193
"159",0,0,0,0,0,0,0,0,0,2.56494935746154,2.56494935746154,0,4.81218435537242,2.07944154167984,0,0,0.693147180559945,3.40119738166216,5.61312810638807,0,2.07944154167984,0,0,0,1.38629436111989,4.00733318523247,0,0,0,5.4510384535657,0,4.00733318523247,0,0,0,5.01063529409626,0,0,0,2.70805020110221,3.55534806148941,0,0,0,3.68887945411394,0,0,0,1.38629436111989,4.34380542185368,7.13489085156588,1.09861228866811,0,0,0,0,0,0,0,2.39789527279837,0.693147180559945,0,0.693147180559945,0,0,0,1.94591014905531,0,0.693147180559945,0,7,6.2841341610708,40,27.5814
"160",0,0,0,0,0,0,0,0,0,0,0,4.18965474202643,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,2,2.7276
"161",1.09861228866811,0,0,0,1.79175946922805,0,0,1.6094379124341,3.13549421592915,0,0,0,0,0,0.693147180559945,0,0,0,4.52178857704904,0,3.76120011569356,2.39789527279837,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,2.83321334405622,4.90527477843843,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,6.44730586254121,0,0,1,5.44673737166631,6,10.7773
"162",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,1,0
"165",2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,7.49331724886215,0,0,0,4.0943445622221,4.04305126783455,0,0,1.09861228866811,0,0,0,6.59167373200866,0,0,0,0,0,0,0,2.99573227355399,0,6.88857245956536,0,0,0,0,0,0,1.6094379124341,0.693147180559945,0,0.693147180559945,0,0,0,0,0,3.8286413964891,0,0,0,0,4.35670882668959,1.79175946922805,0,2.89037175789616,0,0,0,4.79579054559674,0,0,0,0,0,0.693147180559945,4,6.76041469108343,45,27.0966
"166",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,2.39789527279837,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,4.78749174278205,0.693147180559945,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1,4.12713438504509,4,8.59336
"167",0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.84418708645859,0,0,4.49980967033027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32256523992728,0,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.70953020131233,4,6.60072
"168",0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0,1.38629436111989,0,2.30258509299405,0,0.693147180559945,0,0,2.70805020110221,3.76120011569356,0,0,2.19722457733622,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04342511691925,0,2,2.70805020110221,3,8.29275
"169",0,0,0,0,0,0,0,2.89037175789616,0,1.09861228866811,0,3.3322045101752,0,3.40119738166216,0,0,0,4.47733681447821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.36729582998647,0,0,0,5.13579843705026,0,0,0,0,4.38202663467388,0.693147180559945,0,0,0,0,0,7.5569505720129,0,0,0,0,0,0,1,5.97635090929793,9,10.4053
"170",0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,4.82028156560504,5.64544689764324,0,0,0,2.70805020110221,0,0,0,0,0,0,0,4.27666611901606,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,1,4.72738781871234,3,6.22347
"171",0,1.94591014905531,0,0,0,0,0,0,5.03695260241363,0,0,1.6094379124341,0,0,0,3.43398720448515,0,0,4.70953020131233,0,3.3322045101752,0,1.38629436111989,4.06044301054642,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,2.63905732961526,0,0,0,0.693147180559945,0,3.58351893845611,0,0,0.693147180559945,0,0,4.00733318523247,0,0,0,0,1.38629436111989,3.43398720448515,0,0,0,0,0,0,3.73766961828337,1.79175946922805,0,4.21950770517611,0,0.693147180559945,2,5.13579843705026,3,7.01743
"172",0,0,0,0,0,0,0,0,4.99721227376411,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.17805383034795,3.2188758248682,0,3.13549421592915,0,0,0,0,0,0,0,0.693147180559945,0,0,6.59714570188665,0,0,0,0,0.693147180559945,4.0943445622221,0,0,0,1.6094379124341,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,4.83628190695148,0,1.38629436111989,1,5.30330490805908,6,15.226
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,0,0,0,3.52636052461616,2.56494935746154,0,0,0,0,0,0,0,1.09861228866811,3.76120011569356,0.693147180559945,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1.09861228866811,0,0,2.63905732961526,0,3.36934
"174",0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,1.6094379124341,0,0,0,4.52178857704904,0,0,0,0,0,0,0,3.17805383034795,2,4.04276
"175",0,0,0,0,0,0,0,1.38629436111989,2.484906649788,0,0,2.83321334405622,0,2.484906649788,0,4.45434729625351,0,0,5.16478597392351,4.79579054559674,5.04342511691925,0,0,0,4.34380542185368,0,0,4.02535169073515,0,2.77258872223978,1.6094379124341,0,0,0.693147180559945,0,5.17614973257383,0,0,0.693147180559945,2.70805020110221,0.693147180559945,0,0,0,1.79175946922805,2.39789527279837,0,1.94591014905531,7.85438121065236,6.52209279817015,0,5.27299955856375,0,0,0,0,4.4188406077966,0,1.09861228866811,0,0,0,0,3.3322045101752,0,0,5.39816270151775,1.09861228866811,2.56494935746154,2.56494935746154,10,6.5694814204143,28,30.3698
"176",0,0,0,0,0,0,0,1.09861228866811,4.20469261939097,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.97380961186926,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,3,5.63536
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"179",0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"180",0,0,0,0,0,0,0,0,3.93182563272433,0,0,5.67675380226828,0,0,0,0,0,0,2.99573227355399,0,2.70805020110221,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,2.484906649788,0,4.07753744390572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,4.49980967033027,1,2.23731
"181",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,4.00733318523247,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.30258509299405,1,0
"182",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.39444915467244,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,5.51342874616498,1.09861228866811,1.09861228866811,0,0,4.15888308335967,3,8.89851
"183",0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,3.29583686600433,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"184",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.80402104473326,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,1,0
"185",0,0,0,0.693147180559945,0,0,0,2.19722457733622,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,1,0
"186",4.7361984483945,0,0.693147180559945,0,0,5.55295958492162,2.07944154167984,0,0,3.36729582998647,5.11799381241676,0,4.69134788222914,0,4.74493212836325,3.36729582998647,0.693147180559945,1.6094379124341,2.07944154167984,0,0,3.17805383034795,0,5.08140436498446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,4.54329478227,5.42053499927229,5.67332326717149,0,0,7.60389796852188,1.6094379124341,2.99573227355399,3.29583686600433,6.12686918411419,5.95583736946483,2.39789527279837,0,4.44265125649032,0,0,5.30330490805908,6.52795791762255,0,2.484906649788,3.09104245335832,7.05012252026906,1.09861228866811,0,0,0,0,0,0,5.55295958492162,4,7.10496544826984,78,38.2812
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,6.08449941307517,0,0.693147180559945,0,0,3.49650756146648,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1,4.40671924726425,1,6.91692
"188",0,0,0.693147180559945,0,0,0,0,0,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,7.01660968389422,0,0,0,0,0,2.19722457733622,0,0,5.36597601502185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87519732320115,9,16.5442
