"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","bug","loc","bf","hcm"
"207",0,0.693147180559945,0,0,0,4.06044301054642,0,0,0,0.693147180559945,0,0,3.09104245335832,0,0,3.8286413964891,0,0,0.693147180559945,3.2188758248682,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,1,3.66356164612965,3,4.27148
"208",0,0.693147180559945,2.39789527279837,5.28826703069454,0,3.36729582998647,0,0,0,0,0,0,7.79975331828725,4.79579054559674,2.30258509299405,1.6094379124341,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,6.27287700654617,4.17438726989564,0,0,0.693147180559945,0,0,0,0.693147180559945,0,4.00733318523247,6.89568269774787,4,6.48463523563525,11,15.07
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,1.94591014905531,1,0
"210",5.35658627467201,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,4.23410650459726,0,0,0,0,0,0,0,2.56494935746154,0,2.94443897916644,0,0,0,0,5.31320597904179,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,4.69134788222914,2,2.90044
"211",0.693147180559945,4.75359019110636,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422,0.693147180559945,0,0,0,5.34233425196481,0,0,0,0,0,4.58496747867057,5,5.80382
"212",0,0,0.693147180559945,0,0,1.6094379124341,4.89034912822175,0,0,0,0,0,0,0,0,1.38629436111989,4.18965474202643,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,3.80666248977032,0,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8283137373023,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.94591014905531,0,3.36934
"214",0,1.6094379124341,0,0,0,4.0943445622221,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.99573227355399,0,0,0,0,0,2.77258872223978,0.693147180559945,0,0,1.38629436111989,0,0.693147180559945,0,0,0,1,3.36729582998647,3,6.16292
"215",0,2.39789527279837,0,2.77258872223978,0,0,0.693147180559945,0,4.11087386417331,0,0,0,3.04452243772342,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2,1.6094379124341,4,5.15419
"216",0,0,0,0,1.6094379124341,5.43372200355424,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,3.61091791264422,0,4.29045944114839,4.30406509320417,0,0,0.693147180559945,0,0,4.85981240436167,0,2,4.90527477843843,7,6.72772
"217",4.66343909411207,0,4.8283137373023,0,0,0.693147180559945,0,2.56494935746154,0,0,0,0,5.46383180502561,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.97029191355212,4.31748811353631,0,5.62762111369064,1.09861228866811,0,1.6094379124341,1.38629436111989,0.693147180559945,0,3,4.8283137373023,5,6.31789
"218",0,0,0,0,0,3.29583686600433,0,0,3.09104245335832,0,0,4.82028156560504,0,3.55534806148941,2.07944154167984,3.52636052461616,0,0,0,3.3322045101752,0.693147180559945,0,0,0,3.97029191355212,0,4.92725368515721,5.12989871492307,5.34233425196481,4.99721227376411,1.94591014905531,0,4.39444915467244,0.693147180559945,0.693147180559945,2,1.94591014905531,18,16.069
"219",0,0,0,0,0,0,0.693147180559945,0,3.66356164612965,0,0,0,2.70805020110221,4.93447393313069,0,0,0,0,3.49650756146648,0,0,0,0,0,2.07944154167984,0,3.61091791264422,0,0,2.484906649788,0,0,2.94443897916644,0,0,1,4.0943445622221,3,6.88373
"220",0,0,4.12713438504509,0,0,0,0,0,0,0,5.6970934865054,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,2.56494935746154,0,5.14166355650266,5.09375020080676,0,1.09861228866811,0,0,0,0,1.79175946922805,0,0,4.35670882668959,6,4.27896
"221",0,2.19722457733622,4.72738781871234,0,4.27666611901606,0.693147180559945,4.23410650459726,0,0,0,6.20859002609663,0,0,0,0,0,0,0,0,0,3.40119738166216,2.70805020110221,0,0,1.94591014905531,0,0,0,0,0,0,0.693147180559945,3.80666248977032,0,0,1,5.34710753071747,1,0
"222",2.07944154167984,1.6094379124341,0,6.17586727010576,0.693147180559945,2.83321334405622,0,5.54907608489522,0,4.76217393479776,0,0,0,0,0,0,0.693147180559945,0,4.93447393313069,0,0,5.48063892334199,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,3,5.34233425196481,16,17.6953
"223",0,0,0,5.51342874616498,0,0,0,0,0,0,4.45434729625351,0,0,0,1.09861228866811,0,0,0,0,5.28826703069454,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,4.38202663467388,4,6.60072
"224",0,0,0,0,0,0.693147180559945,0,0,0,4.76217393479776,0,0,0,2.63905732961526,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.83321334405622,0,0,1.38629436111989,0,4.23410650459726,0,0,3.04452243772342,0,1,3.97029191355212,6,6.22082
"225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"226",0,0.693147180559945,1.79175946922805,0,0,0,0,0,6.48768401848461,0,0,0,3.98898404656427,5.87211778947542,7.08924315502751,0,0.693147180559945,0,0,0,0,0,0,3.40119738166216,4.98360662170834,0,0,0,0,1.09861228866811,0,0,2.70805020110221,0,0,4,5.50938833662798,7,13.805
"227",0,4.39444915467244,0,0,0,0,1.79175946922805,0,0,0.693147180559945,3.55534806148941,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.8286413964891,1,0
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,2.30258509299405,0,0,0,0,0,0,3.71357206670431,0,0,0,0,0,0,0.693147180559945,0,0,1.38629436111989,1,1.69869
"229",0,0,6.42648845745769,1.6094379124341,0.693147180559945,3.85014760171006,2.63905732961526,0,1.09861228866811,0,0,4.27666611901606,0.693147180559945,0,0,4.24849524204936,0,5.98141421125448,0,3.68887945411394,0,0,0.693147180559945,0,4.02535169073515,0,0,3.49650756146648,1.09861228866811,0,0,0,0,1.09861228866811,0,3,5.51745289646471,7,8.65833
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,1.94591014905531,1,0
"231",3.49650756146648,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,1.79175946922805,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1.38629436111989,0,6.55322
"232",0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,6.13772705408623,0.693147180559945,2.30258509299405,0,0,1.09861228866811,2.94443897916644,0,0,3.66356164612965,0,1.79175946922805,0,0,0,5.2257466737132,0,0,0,0.693147180559945,0,0,0,0,0,4.95582705760126,1,2.75305
"233",1.09861228866811,0,0,0,0,0,3.40119738166216,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,3.76120011569356,0,3.58351893845611,0,0,0,0,0,0,4.81218435537242,2.07944154167984,3.98898404656427,0,0,0.693147180559945,0,1.09861228866811,1.6094379124341,0,3.25809653802148,1,1.5526
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.83321334405622,0,1.6094379124341,0,0,0,0,0,0,1.38629436111989,1,0
"235",0,0,6.74758652682932,0,0,5.8171111599632,0,0,0,0,0,0,4.48863636973214,0,0,0,0,5.27811465923052,2.99573227355399,1.38629436111989,0.693147180559945,0,0,0,5.01063529409626,2.83321334405622,3.13549421592915,0,0,2.99573227355399,1.09861228866811,0,0,0,2.83321334405622,2,5.53338948872752,4,5.08544
"236",0,0,0,0,2.70805020110221,0,0.693147180559945,0,0,0,0,4.47733681447821,0,0,0,5.05624580534831,0,0,0,0,0.693147180559945,0,0,0,0,4.51085950651685,0,0,0,4.96284463025991,0,0,0.693147180559945,0,0,1,4.85981240436167,6,12.9885
"237",0,0,0,0,0.693147180559945,3.61091791264422,3.49650756146648,0,0,0,0,1.38629436111989,0,0,0,3.09104245335832,0,0,0,2.39789527279837,0,0,0,0,0,0,0,2.484906649788,0,4.17438726989564,0,0.693147180559945,3.36729582998647,0.693147180559945,0,1,4.20469261939097,3,6.16292
"238",0,5.28826703069454,0,0,4.93447393313069,0.693147180559945,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,2.56494935746154,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,4.18965474202643,0,0,0,0,0,0,3.63758615972639,0,0,1,4.77068462446567,4,3.68818
"239",0,0,0,0,0,0,0,0,4.84418708645859,0,0,0,2.89037175789616,0,0.693147180559945,0,0,0,2.56494935746154,0,0,0,0,4.02535169073515,5.50533153593236,0,0.693147180559945,0,0,0,0,0,0,1.79175946922805,1.09861228866811,1,2.484906649788,4,8.82648
"240",0,0,5.07517381523383,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.09104245335832,1,1.5526
"241",0,0,0,0,4.98360662170834,0,0,0,0,0,0,5.02388052084628,0,0,2.19722457733622,1.38629436111989,0,0,0,0,0,0,0,0,0,4.76217393479776,0,0,0,0,0,0,3.49650756146648,0,0,2,4.96284463025991,1,0
"242",5.63478960316925,0,7.93379687481541,1.09861228866811,5.77765232322266,5.26269018890489,3.29583686600433,1.38629436111989,0.693147180559945,5.15329159449778,0,0,0,0,0,0,0,2.484906649788,0,0,0,5.25227342804663,0,4.17438726989564,3.52636052461616,0,5.59842195899838,4.33073334028633,3.73766961828337,0,0,2.77258872223978,0,6.78671695060508,0.693147180559945,3,6.94889722231331,18,20.3646
"243",0,0,2.77258872223978,0,0,1.79175946922805,1.79175946922805,0,0,0,0,0,0,0,0,0,0,4.53259949315326,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.13549421592915,3,6.22636
"244",0,0,0,0,0,0,0,0,4.62497281328427,0,0,5.32787616878958,0,0,0,0,6.08904487544685,0,4.54329478227,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,4.87519732320115,3,6.87477
"245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43081679884331,0,0,0,0,0,0,2.77258872223978,1,0
"246",0,0,2.77258872223978,0,1.6094379124341,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,5.35185813347607,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,2.56494935746154,0.693147180559945,1,3.63758615972639,2,3.24068
"247",0,0.693147180559945,0,3.58351893845611,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,4.81218435537242,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,3.2188758248682,2,4.04276
"248",0,0,0,0,0,0,5.42934562895444,0,5.64897423816121,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,4.34380542185368,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.60517018598809,1,3.36934
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,2.77258872223978,0,1.38629436111989,0,0,0,0,0.693147180559945,0,1.38629436111989,1,0
"250",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,1,0
"251",0,0.693147180559945,1.79175946922805,0,3.46573590279973,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,3.43398720448515,0,0,0,0,0,0,0,0,1.94591014905531,5.64190707093811,0,0,0,0.693147180559945,1.09861228866811,0,0,4.35670882668959,0,1,4.74493212836325,13,16.3188
"252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,1.38629436111989,0,0,4.84418708645859,0,0,0,0,0,0,3.29583686600433,1,0
"254",0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,1.09861228866811,0,0,0,0,0,0,2.89037175789616,3,6.42741
"255",0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0.693147180559945,3.25809653802148,0,0,0,0,0,0,5.03695260241363,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,3.43398720448515,0,3.36934
"256",0,0,0,3.29583686600433,0,0,0,0,0,0,0,1.94591014905531,4.38202663467388,4.69134788222914,0,0,0,1.09861228866811,0,1.94591014905531,0,0,0,4.40671924726425,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,4.00733318523247,2,4.65896
"257",0,0,0.693147180559945,0,0,6.73459165997295,0,4.4188406077966,0,4.86753445045558,0,4.92725368515721,0,0,3.09104245335832,0.693147180559945,0,0,4.35670882668959,0,4.67282883446191,6.54965074223381,0,0.693147180559945,0,0,3.85014760171006,0,0,0,0,4.40671924726425,3.17805383034795,1.09861228866811,0,0,6.05208916892442,18,14.3621
"258",3.8286413964891,0,3.36729582998647,0,6.21660610108486,0,1.09861228866811,0,2.07944154167984,0,0,0,4.34380542185368,2.39789527279837,0,0,0,0,0,0,0,4.60517018598809,0,3.17805383034795,2.484906649788,3.13549421592915,0,0,0,0,0,3.97029191355212,0,4.93447393313069,0,1,4.74493212836325,4,5.64169
"259",0,0,4.84418708645859,0,0,4.00733318523247,4.35670882668959,0,0,0,0,0,0,0,0,0,0.693147180559945,6.97634807044775,0,0,0,0,0,0,0,1.6094379124341,3.46573590279973,0,0,0,0,0,0,0,0.693147180559945,0,4.97673374242057,4,5.67634
"260",0,6.16751649088834,0,1.6094379124341,0,0,1.09861228866811,0,1.09861228866811,0,1.6094379124341,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,2.83321334405622,3,2.28372
"261",0,0,0,1.79175946922805,0,4.02535169073515,2.39789527279837,0,0,0,0,2.77258872223978,0,0,2.77258872223978,5.48479693349065,0,0,0,0,0,0,0,0,0,2.63905732961526,0,0,0,5.8348107370626,3.17805383034795,0,0,1.38629436111989,0,1,5.07517381523383,16,17.541
"262",0,0,0,0,0,0,5.29831736654804,1.09861228866811,0,2.39789527279837,0,7.11314210870709,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,5.20948615284142,0,3.25809653802148,0.693147180559945,1.38629436111989,1.09861228866811,2.39789527279837,0,0,5.55295958492162,5,9.68165
"263",0,0,0,0,0.693147180559945,3.43398720448515,3.3322045101752,0,0,0,0,0,0,0,0,4.06044301054642,0,0,0,4.67282883446191,1.38629436111989,0,0.693147180559945,0,0,0,0,2.94443897916644,0,3.36729582998647,1.09861228866811,1.6094379124341,0,1.38629436111989,0,1,4.46590811865458,3,4.27148
"264",0,0,0,0,0,0,4.04305126783455,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,6.09356977004514,0,0,0,0,0,0,0,0,0,0,0,1,3.87120101090789,1,6.81721
"265",0,0,5.98896141688986,0,5.11799381241676,2.07944154167984,3.29583686600433,0,0,1.09861228866811,0,4.47733681447821,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,2.63905732961526,0,3.40119738166216,6.73815249459596,5.37989735354046,4.969813299576,0,2.56494935746154,0,1.94591014905531,0,3,5.90808293816893,5,7.23456
"266",0,0,0.693147180559945,0,0,0,0,0,4.66343909411207,0,0,0,0,0,0,0,0,0,0,5.86929691313377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.36729582998647,1,4.35837
"267",3.63758615972639,0,0,0.693147180559945,2.89037175789616,3.73766961828337,0,3.63758615972639,0,0,0,0,0,0,0,0.693147180559945,0,0,3.76120011569356,0,0,0,0,0,0.693147180559945,0,0,0,0,3.25809653802148,0,0,0,0,0,1,3.46573590279973,0,6.12239
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,1.94591014905531,1,0
"269",0,0,0,0,0,2.56494935746154,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.98898404656427,0,0,0,0,0,0,2.30258509299405,1,0
"270",0,0,0,0,0,0,0.693147180559945,0,0,0,5.73657229747919,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,3.2188758248682,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,4.04305126783455,1,0
"271",0,0,0,0,1.79175946922805,0,0,0,0,3.78418963391826,0,0,2.56494935746154,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,4.40671924726425,0,4.15888308335967,0,0,3.36729582998647,0,0,0,0,4.55387689160054,4,4.53581
"272",0.693147180559945,0,0.693147180559945,0,1.38629436111989,1.6094379124341,0,2.39789527279837,0,4.12713438504509,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.19722457733622,0,0,4.23410650459726,0,0,1.09861228866811,0,0,0,0,0,1.79175946922805,0,3.36729582998647,0,0
"273",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"274",6.2709884318583,0,0,0,1.38629436111989,0,4.20469261939097,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1.6094379124341,0,0,0,0,0,0,0,3.78418963391826,0,0,5.00394630594546,8,9.10093
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,1,0
"276",0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,4.47733681447821,0,0,0,0,0,3.25809653802148,2,1.03146
"277",0,0,0,1.09861228866811,0,3.89182029811063,2.99573227355399,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,2.07944154167984,2.30258509299405,0,0,0,0,0,1,3.46573590279973,1,7.55094
"278",0,0,0,0,6.58479139238572,0,5.34710753071747,0,0,1.38629436111989,0,0,0,0,1.38629436111989,6.08677472691231,0,0,0,0,0,0,0,0,1.79175946922805,6.98564181763921,0,3.29583686600433,0,0,6.0137151560428,1.6094379124341,3.80666248977032,6.32435896238131,0,8,6.55961523749324,46,30.7015
"279",0,6.44413125670044,0,0,0,3.2188758248682,2.70805020110221,0,0.693147180559945,0,3.91202300542815,0,0,0,0,1.09861228866811,1.38629436111989,0,0.693147180559945,2.30258509299405,0,4.38202663467388,0,0,0,0,0.693147180559945,0,1.38629436111989,0,1.94591014905531,0,1.38629436111989,0,0,0,5.18178355029209,4,2.95723
"280",0,2.484906649788,0,1.09861228866811,0,0,0,0.693147180559945,3.49650756146648,0,3.43398720448515,1.09861228866811,2.56494935746154,2.30258509299405,1.38629436111989,0,0,0,4.39444915467244,0,1.38629436111989,0,0,0,3.04452243772342,0,1.09861228866811,0,0,1.09861228866811,0,0,4.40671924726425,0,0,1,2.63905732961526,3,7.35911
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,1.94591014905531,1,0
"282",2.99573227355399,0,0,1.38629436111989,0.693147180559945,4.36944785246702,0,0.693147180559945,0,1.09861228866811,0,0,4.72738781871234,0,0,3.71357206670431,0,0,0,1.6094379124341,0,0,0,0,5.97380961186926,0,0.693147180559945,0.693147180559945,0,0,3.43398720448515,3.78418963391826,0,0,4.53259949315326,4,5.23110861685459,7,9.22487
"283",0,0,2.99573227355399,0,0,0,0,0,0,0,3.55534806148941,0,0,0,1.09861228866811,0,0,0,0,4.68213122712422,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,4.27666611901606,2,4.83075
"284",0,0,0,0,0.693147180559945,5.05624580534831,0,0,0,0,0,1.6094379124341,2.77258872223978,0,2.94443897916644,0,0,0,0.693147180559945,6.1463292576689,0,0,0,0.693147180559945,0,0,0,2.56494935746154,0,0,0,0,0,0,0,1,4.81218435537242,9,14.9282
"285",0,0,0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1,1.27192
"286",0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0.693147180559945,2.70805020110221,0,0,0,0,0,1,2.56494935746154,1,0
"287",0,0,1.79175946922805,0,0,0,1.09861228866811,0,1.6094379124341,0,0,4.99721227376411,0,3.3322045101752,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.56434819146784,1,1.80545
"288",0,0,0,0,0,0,4.15888308335967,0.693147180559945,0,1.79175946922805,0,0.693147180559945,0.693147180559945,0,1.09861228866811,0,1.38629436111989,0,0,0,1.6094379124341,0,1.6094379124341,6.93731408122368,2.30258509299405,0,0,0,0,0,0,1.94591014905531,0,0,3.04452243772342,2,3.68887945411394,5,9.77668
"289",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,1.94591014905531,1,0
"290",0,0,3.43398720448515,0.693147180559945,0,0,0.693147180559945,0,0,4.29045944114839,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,2.30258509299405,1.6094379124341,1.79175946922805,2.484906649788,0,0,0,0,0,0,0,0,2,6.45874
"291",0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,4.02535169073515,0,3.80666248977032,0,0,0,0,3.09104245335832,1,0
"292",0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29583686600433,0,1.09861228866811,0,0.693147180559945,0,0,0,0,1.6094379124341,1,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,1,0
"294",0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,3.13549421592915,0,3.93182563272433,0,1.94591014905531,1.09861228866811,0,0,2.63905732961526,0,0,0,2.99573227355399,0,0.693147180559945,0,0,0,0,2.484906649788,2,6.22636
"295",0,0,4.56434819146784,0,0,2.19722457733622,3.76120011569356,0,0,0,0,4.26267987704132,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,5.28826703069454,3.04452243772342,3.68887945411394,0,0,0,0,0,0,4.68213122712422,6,6.36008
"296",0,0,0,0,0,0,0,0.693147180559945,3.04452243772342,3.87120101090789,2.70805020110221,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,3.68887945411394,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,3,2.28372
"297",0,0,0,2.56494935746154,0,0,0,0,1.6094379124341,0,0,3.36729582998647,0,8.28778002708843,2.30258509299405,0.693147180559945,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,2.56494935746154,0,4.07753744390572,5,6.91174730025167,5,13.1284
"298",0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.60517018598809,0,0,0,2.77258872223978,0,0,0,0,0,0,0.693147180559945,0,0,3.04452243772342,1.09861228866811,1.09861228866811,0,5.39362754635236,0,0,0,1.6094379124341,0,1,4.51085950651685,4,8.36608
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,1,0
"300",0,0,0,3.66356164612965,0,0,0,0,0,0,4.67282883446191,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,4.67282883446191,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,3.04452243772342,1,0
"301",0,0.693147180559945,0,0,0,0,1.79175946922805,0,0,5.01727983681492,4.17438726989564,0,0,0.693147180559945,0,0,0.693147180559945,2.70805020110221,0,0,4.02535169073515,4.84418708645859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06044301054642,1,0
"302",0,0,0,0,4.27666611901606,0,4.49980967033027,0,0,0,0,6.67708346124714,0,0,0,7.26682734752059,0,1.6094379124341,0,0,0,0,0,0,0,1.09861228866811,0,6.40522845803084,0,0,0,0,0,2.56494935746154,1.38629436111989,2,6.24804287450843,21,19.6679
"303",0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,5.28320372873799,0,0,0,0,4.17438726989564,1,1.80545
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0,0,0,0,1,0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,4.56434819146784,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,1,3.25809653802148,1,5.0342
"306",6.28599809450886,0,3.43398720448515,0,0,0,3.73766961828337,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,4.76217393479776,6,9.696
"307",0,0.693147180559945,0,2.70805020110221,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,2.77258872223978,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1,1.80545
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,1.94591014905531,1,0
"309",0,0,0,0,0,0,4.70953020131233,0,2.89037175789616,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,7.2152399787301,0,0,0,5.57215403217776,1,0
