"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","bug"
"274",4.21950770517611,0,0,2.39789527279837,0,0,0,1.94591014905531,0,0,0,0,6.3919171133926,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0
"275",0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",0,2.63905732961526,4.54329478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0
"277",0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0,0,1.38629436111989,0,0,0,0,0,4.07753744390572,0,0,1
"278",0,0,7.00033446027523,0,4.46590811865458,4.79579054559674,0,0,0,0,0,0,3.40119738166216,4.52178857704904,0.693147180559945,0,6.20050917404269,0,0,0,2.30258509299405,0,0,0,0,5.80513496891649,2.83321334405622,7.11558212618445,0,8
"279",1.09861228866811,6.34738920965601,0,4.17438726989564,2.07944154167984,0,0,0,0,0,0,0,0,0,0,4.89783979995091,0,0,0,2.484906649788,0,3.3322045101752,0.693147180559945,2.07944154167984,0,0,0.693147180559945,0,0,0
"280",0,4.61512051684126,0,0,0,0,0,0,0,2.63905732961526,1.6094379124341,4.35670882668959,4.34380542185368,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0.693147180559945,0,0,0,0,1
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,3.76120011569356,0,0,0,0
"282",0,0,0,0,0,0,4.62497281328427,0,0,0,6.29156913955832,0,0,0,1.79175946922805,0,0,0,0,3.66356164612965,0.693147180559945,0,0,0,2.07944154167984,4.82028156560504,0,0,1.79175946922805,4
"283",0,0,0,2.63905732961526,0,0,0,0,0.693147180559945,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,4.65396035015752,0,4.60517018598809,0.693147180559945,0,0,0,0,0
"284",4.31748811353631,0,0,0,0,0,2.94443897916644,0,0,0,0,0.693147180559945,0,0,3.93182563272433,0,0,0,0,0,0,0,0,6.27664348934164,0,0,0,0,0,1
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,3.68887945411394,0,0,1
"287",0,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0,4.0943445622221,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,4.78749174278205,0,1.09861228866811,0,0,0,0,0
"288",0,0,0,0,0,0,0,0,2.83321334405622,0,0,2.99573227355399,0,0,3.91202300542815,0,0,0,3.17805383034795,6.90173720665657,2.94443897916644,0,0,0,0,0,0,0,3.43398720448515,2
"289",0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,3.66356164612965,0,0,0,0
"290",0,0,0,0,2.39789527279837,0,0,2.77258872223978,0,0,1.09861228866811,0,1.09861228866811,0,0,1.09861228866811,0,0,0,0,0,3.25809653802148,2.39789527279837,0,4.35670882668959,0.693147180559945,0,0,0,0
"291",3.25809653802148,0,0,0,0,0,0,0,0.693147180559945,0,2.70805020110221,0,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0,0,3.61091791264422,0,0,0,0
"292",0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,0,3.29583686600433,3.8286413964891,0,0,0,0,0
"295",0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,0,3.17805383034795,0,0,0,4.94875989037817,0,5.22035582507832,0,4.07753744390572,0,0,0
"296",0,0,0,0,0,0,0,3.17805383034795,0,0,0,3.43398720448515,0,0,0,0,0,0,3.95124371858143,0.693147180559945,0,0,0,2.83321334405622,0,0,0,1.09861228866811,0,0
"297",0,0,0,0,0,0,4.56434819146784,5.4380793089232,0,0,0,6.48004456192665,0,8.05038445306702,0,0,0,0,0,0,0,0,4.23410650459726,0,0,0,0,0,0,5
"298",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66988092298052,0,0,0,0,0,3.61091791264422,0,0,0,3.61091791264422,0,0,1
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0
"300",0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0.693147180559945,0,0,0,5.27299955856375,0,0,0,3.93182563272433,0,0.693147180559945,0,0,0.693147180559945,1
"301",0,0,0,4.90527477843843,0,0,0,3.25809653802148,0,5.14166355650266,0,0.693147180559945,0,0,0,3.66356164612965,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0
"302",0,4.4188406077966,0,0,0,4.45434729625351,0,0,0,0,0,0,0,4.38202663467388,5.03695260241363,0,7.17165682276851,0,0,0,0,0,6.79346613258001,0,0,3.29583686600433,0.693147180559945,5.97126183979046,0,2
"303",0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,3.40119738166216,4.61512051684126,0,0,0,0,3.97029191355212,1.79175946922805,0,0,0,0,0,0,0,0
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0
"305",0,2.39789527279837,2.56494935746154,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,3.58351893845611,0,0,0,0,0,0,0,0,3.71357206670431,0,0,0,1
"306",4.61512051684126,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,6.29526600143965,0,0,0,0,0,0,0,0,0,0,0,3.49650756146648,0.693147180559945,0,0,0,0
"307",1.94591014905531,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,3.25809653802148,0,0,0,0,0,0,0,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,3.76120011569356,0,0,0,0
"309",0,7.02197642307216,0,0,0,0,0,4.65396035015752,0,4.57471097850338,0,4.04305126783455,0,1.6094379124341,1.09861228866811,0,0,0,0.693147180559945,0,0,0,4.69134788222914,0,0.693147180559945,0,0,0,0,0
"310",0,0,0,0,2.484906649788,0,0,3.87120101090789,4.15888308335967,0,2.39789527279837,0,0,0,0,0,0,0,4.07753744390572,0,0,5.06259503302697,2.77258872223978,0.693147180559945,3.89182029811063,2.70805020110221,0,2.39789527279837,0,0
"311",0,0,0,0,2.70805020110221,3.36729582998647,0,0,0,0,2.484906649788,0,0,0,4.11087386417331,4.24849524204936,0,2.99573227355399,0,0,0,4.63472898822964,0.693147180559945,0,5.18178355029209,0,0,0,0,1
"312",0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,3.49650756146648,0,0,3.13549421592915,0,0,4.36944785246702,0,0,0,0.693147180559945,0,0,4.00733318523247,1
"313",6.20253551718792,0,0,0,0.693147180559945,1.09861228866811,0,4.68213122712422,5.59842195899838,1.38629436111989,0,3.04452243772342,0,0,0,0,0,0,2.83321334405622,0,0.693147180559945,0.693147180559945,5.32300997913841,0,3.25809653802148,0,0,0,3.2188758248682,1
"314",0,0,0.693147180559945,0,1.38629436111989,0,6.13772705408623,3.58351893845611,0,0,3.58351893845611,3.71357206670431,0,0,4.95582705760126,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,1
"315",2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,4.65396035015752,0,0,0,0,0,0,3.52636052461616,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.484906649788,0,0,0,0,0,3.73766961828337,0,0,0,0
"317",1.6094379124341,0,1.09861228866811,2.39789527279837,0,0,7.74500280351584,0,0,1.79175946922805,0,5.8636311755981,0,1.09861228866811,2.77258872223978,0,0,0,0,4.74493212836325,1.38629436111989,0,0,0,5.79301360838414,0,0,0,0,1
"318",0,0,3.55534806148941,0,1.09861228866811,4.4188406077966,0,0,0,0,0,0,0,0.693147180559945,4.38202663467388,0,0,0,0,0,5.37063802812766,0,0,0,0,3.09104245335832,0,0,0,1
"319",0,0,7.48493028328966,0,0,1.38629436111989,0,0,0,0,0,0,0,4.89034912822175,4.99043258677874,1.79175946922805,3.36729582998647,0,3.04452243772342,0,0,1.09861228866811,0,0,0,2.63905732961526,0,4.27666611901606,0,1
"320",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,3.13549421592915,0.693147180559945,4.24849524204936,4.61512051684126,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,3.58351893845611,3.98898404656427,0,0,0,3.93182563272433,5.33753807970132,5.05624580534831,0,6.79234442747081,0,2.77258872223978,0,3.98898404656427,4
