"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","bug"
"300",0,0,3.04452243772342,0,1.94591014905531,0,0,0,0,0,2.77258872223978,0,0,4.61512051684126,0,0,0,4.87519732320115,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1
"301",0,0,0,0,0,0,0,4.14313472639153,2.484906649788,0,1.38629436111989,0,1.38629436111989,4.58496747867057,0.693147180559945,0,5.48479693349065,0,0,0,0,0,0,0,0,0,0
"302",3.49650756146648,1.6094379124341,0,6.39692965521615,0,0,0,0,0,0,0,0,2.39789527279837,0,6.59304453414244,0,1.79175946922805,0,0,0,7.34536484041687,0,0,0,4.4188406077966,0,2
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,3.3322045101752,0,0,0,5.11799381241676,0,0,0
"304",0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",0,4.36944785246702,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,2.56494935746154,0,1
"306",3.55534806148941,0,0,0,0,0,0,0,0,0,0,6.4118182677099,0,0,0,0,0,2.63905732961526,2.07944154167984,0,0,0,0,0,0.693147180559945,2.70805020110221,0
"307",0,0,0,0,0,0,0,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,2.89037175789616,0
"308",0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,3.58351893845611,0,0,0,0,0,0,0
"309",0,0.693147180559945,0,0,0,0,0,0,7.16857989726403,0,0,0,4.24849524204936,0,0,0,4.78749174278205,0,0,1.79175946922805,0,0,0.693147180559945,0,0,0,0
"310",0,0,0,0,0,0,5.30330490805908,0,0,0,0,0,0,0,0,0,0,0,0,4.89783979995091,4.18965474202643,1.38629436111989,0,2.70805020110221,0,2.99573227355399,0
"311",0,0,0,0,4.39444915467244,0,0,0,0,0,0,0.693147180559945,3.09104245335832,0,0,2.99573227355399,0,0,0,0,2.19722457733622,0,5.83188247728352,2.07944154167984,0,1.79175946922805,1
"312",0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,2.30258509299405,0,0,3.17805383034795,0,1.09861228866811,4.02535169073515,0,0,4.57471097850338,1
"313",6.14418563412565,0,0,0,2.77258872223978,5.59471137960184,2.30258509299405,0,3.25809653802148,0,3.29583686600433,0,3.25809653802148,0,0,0,0,0,0,5.50125821054473,2.99573227355399,3.91202300542815,0,0,0,3.09104245335832,1
"314",3.91202300542815,0,6.16961073249146,0,2.19722457733622,0,0,0,0,3.85014760171006,0,0,1.6094379124341,0,0,0,0,0,2.99573227355399,0,1.6094379124341,0,4.52178857704904,0,3.25809653802148,0,1
"315",2.484906649788,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,3.61091791264422,0,2.56494935746154,0,0,1.09861228866811,4.4188406077966,0
"316",0,0,0,1.09861228866811,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",3.78418963391826,0,6.77078942390898,0,0,0,0,7.59588991771854,0,0,4.43081679884331,0,3.52636052461616,0,0,0,0,4.82028156560504,0,0,0,0,0,0,0,0,1
"318",3.43398720448515,3.80666248977032,0,0.693147180559945,0,0,0,0,0,1.6094379124341,1.38629436111989,0,0,0,0,0,1.09861228866811,0,4.99721227376411,0,0,0,1.79175946922805,0,5.28826703069454,0,1
"319",0,5.33753807970132,1.38629436111989,7.42833319419081,0,0,0,0,0,0,0,0,1.6094379124341,0.693147180559945,2.19722457733622,0,0,0,4.969813299576,1.09861228866811,0,0,3.8286413964891,0,4.66343909411207,0,1
"320",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,0,0,1.94591014905531,6.11809719804135,0,3.17805383034795,0,2.30258509299405,4.65396035015752,0,0,0,0,0,3.55534806148941,0,0,0,3.97029191355212,5.93224518744801,3.40119738166216,3.95124371858143,4.59511985013459,0,6.03787091992214,4
