"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","bug"
"286",0,0,0,0,0,0,0,0,2.99573227355399,0,3.13549421592915,0,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1
"287",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.99721227376411,0,0,0,3.68887945411394,0,0,0,0,0,0.693147180559945,0,0,0,0,0
"288",3.91202300542815,0,1.79175946922805,0,0,0,4.30406509320417,2.94443897916644,3.3322045101752,0,0,3.63758615972639,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,2.63905732961526,0,6.82328612235569,2
"289",0,0,0,0,0,0,0,1.09861228866811,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",0,0,0,0,3.73766961828337,0.693147180559945,0,0,0,0,2.39789527279837,0,0,0,3.8286413964891,0,0,3.17805383034795,0,0,0,1.79175946922805,2.63905732961526,0,0,0,0,1.94591014905531,0
"291",0,0,0,3.04452243772342,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0
"292",0,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0
"294",0,0,0,0,3.40119738166216,0,0,0,3.04452243772342,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0.693147180559945,0,0,0,0,0
"295",0,0.693147180559945,0,0,4.84418708645859,0,0.693147180559945,0,0,0,0,0,0,0,5.55682806169954,0,4.0943445622221,0,0,0,0,0,0,3.73766961828337,0,1.94591014905531,0,0,0
"296",3.87120101090789,0,0,0,0,0,3.25809653802148,0,0,0,0,2.99573227355399,0,0,0,0,0,2.94443897916644,0,2.70805020110221,0,0,0,0,0,0,0,0,0
"297",4.74493212836325,0,3.98898404656427,0,0,6.94793706861497,1.94591014905531,1.94591014905531,0,0,0,4.78749174278205,0.693147180559945,7.94626364358054,0,0,0,2.39789527279837,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,5
"298",0,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,5.82304589548302,0,0,0,0,1
"299",0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",0,0,4.15888308335967,0,0,0,0,0,3.76120011569356,0,0,1.94591014905531,0,0,0,0,0,0,0,4.35670882668959,0,0,0,0,0,0,0,4.45434729625351,1
"301",0,0,0,4.26267987704132,0,0,0.693147180559945,0,3.3322045101752,0,0.693147180559945,0,0,0,0,0,0,4.7361984483945,3.68887945411394,5.11799381241676,0,0,0,0,0,0,0,0,0
"302",0,1.6094379124341,0,0,0,5.92425579741453,0,0,0,0,0,0,7.18387071506245,0,7.06902342657826,0,0,0,0,0,1.79175946922805,0,0,4.87519732320115,1.94591014905531,0,0,0,2
"303",0,0,1.38629436111989,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,3.36729582998647,0,0,0,0,0,0,4.30406509320417,0,4.06044301054642,0,0,0
"304",0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0
"305",0,4.21950770517611,0,0,0,0,0,0,0,0,0,0,3.3322045101752,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"306",0,0,2.94443897916644,0,0,0,0,0,0,3.46573590279973,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,2.56494935746154,0,0,3.55534806148941,0,0,6.35437004079735,0,0
"307",0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.76120011569356,0,0,0,0,0,0
"308",0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",0,0,6.33505425149806,0,0,4.43081679884331,6.37331978957701,0,0,0,0,4.15888308335967,0,5.12396397940326,0,0,0,0,0,2.77258872223978,0,1.09861228866811,0,2.70805020110221,0,0,0,0,0
"310",0,0,0,0,3.89182029811063,0,0,4.0943445622221,0,0,1.38629436111989,0,0,0,3.29583686600433,0,4.38202663467388,3.58351893845611,0,0,3.36729582998647,3.29583686600433,0,4.78749174278205,0,0,0,2.484906649788,0
"311",0,0,0,0,4.02535169073515,0.693147180559945,0,0.693147180559945,0,3.46573590279973,0,0,0,0,0,5.59842195899838,1.38629436111989,0,0,0,0,4.35670882668959,0,3.78418963391826,0,0.693147180559945,0,0,1
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,0,2.07944154167984,0,0,2.94443897916644,4.47733681447821,0,0,0,0,0,3.49650756146648,1
"313",4.29045944114839,0,0,0,5.26269018890489,4.57471097850338,0,5.605802066296,0,0,0,4.63472898822964,0,3.13549421592915,0,0,0,4.55387689160054,0,0,0,5.62040086571715,0,3.09104245335832,0,3.09104245335832,0,0,1
"314",3.58351893845611,0,5.87211778947542,0,0,3.80666248977032,0,0,3.73766961828337,4.17438726989564,4.12713438504509,2.70805020110221,3.73766961828337,0,0,3.61091791264422,0,0,3.40119738166216,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,1
"315",0,0,0,0,0,1.6094379124341,1.38629436111989,0,2.63905732961526,0,2.83321334405622,0,0,0,0,0,1.79175946922805,2.19722457733622,0,0,1.6094379124341,3.43398720448515,0,0,0,0,0,4.23410650459726,0
"316",0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0
"317",4.55387689160054,0,7.91935619066062,0,0,0,5.08140436498446,0,3.09104245335832,1.79175946922805,0,4.40671924726425,0,3.04452243772342,0,0,0,2.07944154167984,1.79175946922805,0,0,0,0,0,0,0,0,0,1
"318",2.07944154167984,3.49650756146648,0,0,0,3.40119738166216,0,0,0,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,3.17805383034795,0,5.73657229747919,0,0,3.13549421592915,0,1.09861228866811,0,0,1
"319",0,5.13579843705026,0,0,0,0.693147180559945,2.19722457733622,0,0,0,0,0,5.94803498918065,0,0,0,0,0,0,0,5.35658627467201,0,0,0,7.26542972325395,0,0,0,1
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0.693147180559945,0,0,4.75359019110636,6.31716468674728,0.693147180559945,0,0,3.61091791264422,0,0,0,3.29583686600433,0,6.15485809401642,3.52636052461616,0,2.83321334405622,4.15888308335967,0,0,5.73979291217923,0,2.39789527279837,0,1.94591014905531,0,2.63905732961526,4
