"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","bug"
"288",0,0,3.71357206670431,0,3.85014760171006,1.79175946922805,0,0,3.49650756146648,0,3.73766961828337,3.76120011569356,0,0.693147180559945,0,0,0,4.49980967033027,0,0,0,0,0,0,0,0,6.74875954749168,2
"289",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.85014760171006,0,0,1.6094379124341,0,0,0,0,0
"290",1.38629436111989,1.79175946922805,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,2.07944154167984,0,0,0,0,0,3.13549421592915,0,3.04452243772342,4.27666611901606,2.63905732961526,0,0,0,0
"291",0,0,0,0,2.77258872223978,0,0,1.09861228866811,0,0,0,0,0,0,2.19722457733622,0,0,0,0,4.24849524204936,0,0,0,0,0,0,3.09104245335832,0
"292",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,2.39789527279837,0,0,3.76120011569356,3.78418963391826,0,0,0,0
"295",0.693147180559945,0,0,0,1.94591014905531,0,2.99573227355399,0,2.99573227355399,0,0,0,0,5.62762111369064,0,2.83321334405622,0,0,0,0,0,0,5.03043792139244,0,0,0,1.09861228866811,0
"296",0,2.39789527279837,0.693147180559945,0,0,0,0,4.15888308335967,0,0,3.43398720448515,0,0,0,0,0,0,0,0,2.19722457733622,2.484906649788,0,0,0,0,0,0,0
"297",3.93182563272433,0,0,0,0,0,5.78689738136671,1.79175946922805,1.38629436111989,3.91202300542815,7.84149292446001,0,0,0,0,0,0,3.85014760171006,0,0,0,7.02375895473844,0,0,3.55534806148941,0,0,5
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,4.96284463025991,0,0.693147180559945,0,0,5.00394630594546,0,0,0,1.09861228866811,0,4.26267987704132,0,0,1
"299",0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0
"300",0,0,0,0,0,0,0,0,0,0,2.77258872223978,0.693147180559945,0,0,0,0,0,4.39444915467244,0,3.13549421592915,4.38202663467388,0,0,0,0,0,4.34380542185368,1
"301",0,2.30258509299405,0,0,0,0,1.79175946922805,4.36944785246702,0,0,0,0,0,0,1.38629436111989,0,4.8283137373023,0,0,0,5.29330482472449,0,0,0,0,0,0,0
"302",0,4.24849524204936,0,5.78996017089725,0,0,2.99573227355399,0,4.90527477843843,0,0,0,6.25382881157547,7.12608727329912,0,2.484906649788,0,0,6.52795791762255,0,0,1.79175946922805,0,0,0,0,0,2
"303",0,0,0,0.693147180559945,3.43398720448515,0,1.6094379124341,0,0,0,0,3.25809653802148,0,0,4.9416424226093,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0
"304",0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0
"305",0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0,4.52178857704904,0,0,0,0,0,0,0,0,1
"306",0,5.05624580534831,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,2.94443897916644,0,0,3.09104245335832,0,0,6.11809719804135,2.484906649788,0
"307",0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1.94591014905531,3.2188758248682,2.63905732961526,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,2.07944154167984,0,0,0,0,0
"309",2.07944154167984,2.39789527279837,0,0,0,0,7.19142933003638,4.58496747867057,0,0,3.68887945411394,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0
"310",0,0,0,0,0,3.93182563272433,0,4.27666611901606,0,0,0,0,0,2.63905732961526,0,2.56494935746154,0.693147180559945,0,0,4.60517018598809,0,3.25809653802148,5.0998664278242,0,0,0,0,0
"311",0,0,0,0,0,0,0,0,2.39789527279837,2.19722457733622,0,2.07944154167984,0,3.61091791264422,0,0,0,0,0,0,0,3.25809653802148,5.06259503302697,5.37989735354046,3.04452243772342,0,1.09861228866811,1
"312",2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,4.29045944114839,0,0,4.51085950651685,1
"313",5.04985600724954,0,5.74939298590825,0,0,5.4249500174814,3.49650756146648,3.97029191355212,3.87120101090789,3.52636052461616,0.693147180559945,0,0,0,2.07944154167984,0,2.63905732961526,0,0,0,0,3.95124371858143,5.46806014113513,0,0,0,0,1
"314",3.68887945411394,0,0,0,1.09861228866811,0,2.19722457733622,0.693147180559945,0,4.21950770517611,3.8286413964891,5.2040066870768,0,0,1.94591014905531,0.693147180559945,0,5.89440283426485,0,0,0,0,0,2.484906649788,0,0,0,1
"315",2.484906649788,0,0,0,0,0,0,0,0,0,1.79175946922805,1.6094379124341,0,0,0,2.30258509299405,4.58496747867057,0,0,2.19722457733622,0,0,0,0,0,0,2.89037175789616,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,2.30258509299405,0,0,0,0,3.58351893845611,0,0,0,0,0
"317",4.65396035015752,0,3.13549421592915,2.19722457733622,0,0,0,3.71357206670431,5.33753807970132,0,6.0913098820777,0,0,0,0,0,0,7.74932246466036,0,0,0.693147180559945,0,0,0,0,0,0,1
"318",1.79175946922805,0,0.693147180559945,0,0.693147180559945,0,0,0,4.02535169073515,0,0,5.6937321388027,0,0,0,0,0,0,3.89182029811063,3.17805383034795,0,0,0,1.6094379124341,0,0,0,1
"319",0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,7.56475701290573,0,0,0,0,0,5.38449506278909,0,1.09861228866811,0,0,3.09104245335832,0,0,0,1
"320",0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,2.07944154167984,0,1.6094379124341,3.98898404656427,0,0,0,2.30258509299405,0,0,0,0,6.23244801655052,0,0.693147180559945,4.04305126783455,0,0.693147180559945,3.36729582998647,0,3.97029191355212,6.0330862217988,3.8286413964891,4.91265488573605,0,5.82600010738045,4
