"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","bug","loc","bf","hcm"
"639",0,0,0,2.70805020110221,0,3.36729582998647,0,4.02535169073515,4.14313472639153,2.19722457733622,0,0,3.76120011569356,0,0,0,3.3322045101752,4.0943445622221,4.39444915467244,0,0,0,0,0,0,0,4.44265125649032,4,12.178
"640",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,0,0,0,0,0,0,2.39789527279837,2,3.15995
"641",0,0,0,0,3.46573590279973,0,4.82028156560504,0,0,5.2040066870768,0,1.94591014905531,2.484906649788,4.36944785246702,0,0,0,0,1.94591014905531,0.693147180559945,2.70805020110221,6.50428817353665,0,2.89037175789616,0.693147180559945,0,5.35185813347607,10,21.4513
"642",3.76120011569356,0,0,0,0,0,0,2.07944154167984,0,0,0,0,4.04305126783455,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,1.38629436111989,0,0,0,2.89037175789616,1,1.76682
"643",3.25809653802148,5.16478597392351,0,0,0,0,0,0,0,0,5.41164605185504,0,2.56494935746154,0,0,0.693147180559945,1.79175946922805,1.79175946922805,0,0,4.15888308335967,1.38629436111989,0,3.17805383034795,0,0,4.59511985013459,2,6.19566
"644",0,0,0,4.91265488573605,0,0,0,1.6094379124341,0,0,0,0,3.8286413964891,0.693147180559945,0,0,1.38629436111989,0,1.79175946922805,0,0,0,0,0,4.48863636973214,0,3.46573590279973,1,1.76682
"645",4.35670882668959,4.38202663467388,0,0,0,0,0,0,0,0.693147180559945,0,0,4.31748811353631,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,3.78418963391826,3,5.01058
"646",0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,2.94443897916644,0,2.19722457733622,0,0,0,0,3.43398720448515,2.07944154167984,0,0,0,2.70805020110221,1.79175946922805,1.6094379124341,0,1.94591014905531,0,1.38629436111989,0,3.13549421592915,0,4.78875
"647",1.6094379124341,3.3322045101752,0,0,4.53259949315326,0,3.66356164612965,0,0,0,0,1.38629436111989,0,0,0,0,3.66356164612965,0,0,0,0,0,0,0,0,0,3.8286413964891,1,1.76682
"648",0.693147180559945,2.07944154167984,4.66343909411207,4.71849887129509,0,0,0,0,0,2.39789527279837,0,3.87120101090789,0,0,0,5.12989871492307,0,3.61091791264422,2.77258872223978,0.693147180559945,0,2.63905732961526,4.78749174278205,0,0.693147180559945,0,4.4188406077966,6,11.8849
"649",0,0,0,0,0.693147180559945,0,4.35670882668959,0,1.09861228866811,0,0,0,0,3.04452243772342,1.09861228866811,0,0,0,0,0,3.13549421592915,0,0,0,0,1,3.2188758248682,1,7.47927
"650",0,4.43081679884331,6.93147180559945,0,0,1.94591014905531,0,4.02535169073515,5.48063892334199,1.09861228866811,0,1.79175946922805,0,0,0,0,0,0.693147180559945,0,0,3.49650756146648,0.693147180559945,0,3.58351893845611,0,0,5.54517744447956,9,14.3803
"651",0,0,0,0,0,4.58496747867057,2.99573227355399,0,0,5.04342511691925,0,0,0,0,0,0,0,0,6.08677472691231,0,0,0,0,0,0,0,4.61512051684126,4,5.95836
"652",0,0,1.09861228866811,4.7361984483945,0,0,3.95124371858143,0,0,6.13772705408623,1.6094379124341,0,4.02535169073515,0,0,0,0,4.45434729625351,0,2.484906649788,0,0,0,0,5.65948221575962,0,5.23644196282995,10,17.9368
"653",1.09861228866811,0,0,0.693147180559945,0,2.07944154167984,0,0,0,0,2.56494935746154,0,1.6094379124341,5.11799381241676,3.43398720448515,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.3322045101752,2,1.38451
"654",4.26267987704132,1.79175946922805,0,0,2.56494935746154,0,0,1.09861228866811,0,0,4.06044301054642,0,0,0,0.693147180559945,2.484906649788,0,0,0,0,0,0,2.07944154167984,3.25809653802148,0,0,3.89182029811063,1,5.98276
"655",4.55387689160054,5.73009978297357,0,3.71357206670431,0,0,0,4.64439089914137,0,0,5.41164605185504,0,1.94591014905531,3.73766961828337,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0.693147180559945,0,0,5.05624580534831,3,11.9472
"656",1.94591014905531,0,3.73766961828337,1.6094379124341,0.693147180559945,0,0,1.38629436111989,1.79175946922805,3.58351893845611,0,0.693147180559945,0,0,0,3.76120011569356,2.83321334405622,0.693147180559945,1.09861228866811,0,3.17805383034795,0,0.693147180559945,0,0,0,3.43398720448515,0,3.96663
"657",1.6094379124341,0,4.44265125649032,3.8286413964891,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,1.09861228866811,0,5.37989735354046,0,2.484906649788,0,0,0,0.693147180559945,0,0,0,0,3.73766961828337,2,16.1857
"658",0,0,0,0,0,0,2.19722457733622,6.08677472691231,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0,0,2,4.43081679884331,2,6.02605
"659",0,0,0,0,0,0,0,1.79175946922805,4.69134788222914,0,0,0,0,0,0,0,2.89037175789616,0,0,0,2.63905732961526,0,1.09861228866811,0,2.19722457733622,0,2.89037175789616,2,9.06665
"660",0,0,1.6094379124341,0,0,1.09861228866811,4.15888308335967,0.693147180559945,0,0,0,0,0,4.35670882668959,0,0,0,0,0,4.71849887129509,0,4.23410650459726,5.77765232322266,3.95124371858143,0,0,4.60517018598809,1,4.91442
"661",1.94591014905531,1.09861228866811,0,0,0,0,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,0,2.56494935746154,0,7.38593
"662",1.09861228866811,0,1.38629436111989,0,0,1.38629436111989,0,0.693147180559945,1.09861228866811,0,1.09861228866811,0,0.693147180559945,0,1.94591014905531,0,0,0,0,1.09861228866811,0,0,0,0,0,1,1.38629436111989,1,6.42966
"663",0,0,0,0,0,1.09861228866811,3.40119738166216,0,0,4.80402104473326,0,0,0,0,0,0,0,0.693147180559945,0,0,5.30330490805908,6.07304453410041,0,5.15329159449778,0.693147180559945,0,5.29831736654804,11,19.8234
"664",0,1.94591014905531,4.45434729625351,3.63758615972639,4.35670882668959,0,4.99721227376411,2.77258872223978,0,3.73766961828337,0,1.09861228866811,6.36818718635049,0,6.40522845803084,5.22035582507832,0,0,4.30406509320417,0,4.56434819146784,5.2257466737132,0,0,2.19722457733622,0,6.21860011969173,13,19.4569
"665",0,0,5.2257466737132,0,0,0,0,0,1.79175946922805,0,0,0,0,2.56494935746154,0,0,0,2.89037175789616,0,0,0,0,5.44241771052179,4.04305126783455,0,0,4.75359019110636,0,5.36933
"666",2.30258509299405,0,0,3.76120011569356,0,0,3.3322045101752,0,0,4.60517018598809,0,0,0,3.87120101090789,0,0,0,0,1.79175946922805,0,0,1.09861228866811,0,0,0,0,3.52636052461616,0,6.41569
"667",0,0,1.09861228866811,0,0,0,3.04452243772342,0,0,0,1.6094379124341,2.94443897916644,0,4.24849524204936,4.71849887129509,1.09861228866811,0,0,0,0,3.91202300542815,0,0,3.46573590279973,2.07944154167984,0,3.93182563272433,4,11.6615
"668",0,0.693147180559945,0,0,0,0,0,0,0,3.36729582998647,0,0,0,1.09861228866811,0,5.52942908751142,0,3.36729582998647,2.07944154167984,0,0,4.35670882668959,0,0,0,0,3.52636052461616,1,9.02416
"669",0,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,3.09104245335832,0,0,4.34380542185368,0.693147180559945,6.04500531403601,0,3.98898404656427,1.6094379124341,0,0,3.25809653802148,0,0,0,0,4.82028156560504,3,11.2037
"670",6.64898455002478,2.99573227355399,0,0,0,0,0,0,0,2.19722457733622,0,0,5.23644196282995,0,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,4.77912349311153,19,18.2366
"671",0,0,0,0,0,0,5.05624580534831,0,4.06044301054642,0,0,0,0,0,1.6094379124341,0,0,0,1.09861228866811,0,0,0,0,0,0,0,3.3322045101752,5,6.82195
"672",3.95124371858143,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,1,1.76682
"673",0,0,0,0,1.09861228866811,0,0,4.33073334028633,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,3.55534806148941,0,0,5.28826703069454,0,0,4.36944785246702,1,9.74272
"674",0,0,0,0,0,0,4.68213122712422,0,0,2.39789527279837,0,0.693147180559945,0,0,0,2.83321334405622,0.693147180559945,0,0,0,0,0,0,0,0,0,3.09104245335832,1,3.36633
"675",0.693147180559945,0.693147180559945,0,0,0,0,0,4.77912349311153,0,0,3.2188758248682,0,0,0,0,0,2.484906649788,0,0,0,4.45434729625351,0,0,0,0,0,4.17438726989564,2,10.231
"676",0,0,0,0,3.80666248977032,1.09861228866811,0,3.63758615972639,1.79175946922805,3.8286413964891,2.70805020110221,0,0,3.71357206670431,0,0,0,0,0,0,0,0.693147180559945,0,4.12713438504509,0,0,4.07753744390572,6,5.96006
"677",0,0.693147180559945,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0.693147180559945,0,0,2.70805020110221,0,0,0,0,0,1.6094379124341,2.70805020110221,0,0,2.63905732961526,0,6.41569
"678",0,0,4.77912349311153,0,0,4.70953020131233,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,4.20469261939097,0,2.07944154167984,0,1.6094379124341,0,0,4.24849524204936,3,5.7361
"679",0,0,0,0,0,0,0,0,0,5.01727983681492,0,0,1.09861228866811,0.693147180559945,0,0,1.09861228866811,0,0,0.693147180559945,0,0,5.07517381523383,0,0,0,4.38202663467388,6,14.7861
"680",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,5.79301360838414,0,0,0,0,3.8286413964891,4,11.602
"681",0,0,0,0.693147180559945,0,0,1.94591014905531,0,0,2.07944154167984,0,0,0,2.70805020110221,1.09861228866811,2.89037175789616,2.94443897916644,0,0.693147180559945,0,0,1.6094379124341,3.29583686600433,0,0,0,3.25809653802148,1,0
"682",0,0,0,0,0,0,4.86753445045558,1.09861228866811,2.63905732961526,0,0,1.38629436111989,0,0,0,4.46590811865458,3.55534806148941,3.04452243772342,0,0,0.693147180559945,0,4.20469261939097,0,0,0,4.07753744390572,4,12.307
"683",0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,3.40119738166216,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,6.41569
"684",1.79175946922805,0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,2.89037175789616,0,0,0,0,1.94591014905531,0,0,0,0,3.66356164612965,0,0,2.77258872223978,0,3.30831
"685",0,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,4.67282883446191,0,4.76217393479776,0,0,0,0,3.80666248977032,0,6.41569
"686",0,5.17048399503815,0,0,0,0.693147180559945,0,1.79175946922805,4.00733318523247,0,0,0,0,1.38629436111989,3.73766961828337,1.79175946922805,0,1.79175946922805,0,0.693147180559945,0,0,0,0,5.57972982598622,1,4.64439089914137,2,8.22594
"687",5.99645208861902,0,0,0,0,0,2.30258509299405,0,1.79175946922805,1.6094379124341,4.53259949315326,3.87120101090789,0,0,0,0,1.09861228866811,2.63905732961526,0,3.13549421592915,0,0,1.79175946922805,0,2.30258509299405,0,2.83321334405622,4,8.29798
"688",0,0,0,0,0,0,5.14166355650266,3.91202300542815,3.76120011569356,0,4.18965474202643,1.38629436111989,0,0,0,0,1.09861228866811,0,0,0,1.38629436111989,1.38629436111989,2.484906649788,1.09861228866811,0.693147180559945,0,4.11087386417331,4,5.74149
"689",4.26267987704132,0,0,0,0,0.693147180559945,3.36729582998647,0,0,0,0,1.09861228866811,0,0,0.693147180559945,2.70805020110221,0.693147180559945,0,0,1.09861228866811,2.56494935746154,0,0,0.693147180559945,0,0,3.13549421592915,2,3.18664
"690",0,0,0,2.56494935746154,0,1.09861228866811,0,0.693147180559945,5.38449506278909,1.09861228866811,4.49980967033027,2.30258509299405,0,1.94591014905531,2.83321334405622,0,0,2.63905732961526,0,0,0,0,0,0,1.09861228866811,0,4.0943445622221,2,5.74856
"691",0,0,1.79175946922805,0,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,0,3.25809653802148,0,1.6094379124341,0,0,0,0,0,4.8283137373023,0,0.693147180559945,0,3.55534806148941,1,5.02919
"692",0,4.89034912822175,2.89037175789616,6.27476202124194,4.40671924726425,0,5.54126354515843,0,1.38629436111989,2.30258509299405,1.6094379124341,4.30406509320417,6.24027584517077,1.38629436111989,5.8664680569333,6.03787091992214,0,3.93182563272433,2.83321334405622,0,4.35670882668959,4.97673374242057,0,0,1.6094379124341,0,6.33682573114644,22,31.2057
"693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,1.79175946922805,0,0,0,5.06259503302697,0,1.94591014905531,0,3.55534806148941,3,5.02919
"694",0,0,5.50125821054473,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0,0,0,0,5.24702407216049,0,4.02535169073515,0,0,4.12713438504509,4.46590811865458,4.66343909411207,1.38629436111989,0,0,4.91998092582813,1,4.77474
"695",1.38629436111989,0,2.89037175789616,0,5.59842195899838,0,0,3.87120101090789,0,0,0,0,0,0,5.62762111369064,0,3.36729582998647,0,3.2188758248682,3.78418963391826,0,1.94591014905531,0,0,2.70805020110221,0,4.74493212836325,5,5.02919
"696",0,3.40119738166216,0,0,0,5.65599181081985,0,0,0,5.8805329864007,0,0,0,2.77258872223978,0,0,4.52178857704904,0,6.43454651878745,0,0,0,0,1.38629436111989,0,0,5.18178355029209,4,5.80709
"697",3.73766961828337,2.19722457733622,0,0,0,0,0,1.79175946922805,0,3.13549421592915,0,0,5.53338948872752,0,0,0,0,0,0,0,0,0,0,4.38202663467388,0,0,4.52178857704904,1,7.56276
"698",0,0,4.40671924726425,0,0,0,3.73766961828337,4.11087386417331,0,0.693147180559945,0,0,0,0.693147180559945,5.35185813347607,5.37989735354046,0,0,0,0,4.99721227376411,4.85203026391962,0.693147180559945,0,3.40119738166216,0,5.34233425196481,5,12.5792
"699",0,0,0,4.26267987704132,0,0,2.83321334405622,0,1.6094379124341,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,3.87120101090789,0,4.11087386417331,0,3.73766961828337,1,1.76682
"700",0,3.49650756146648,5.67332326717149,2.70805020110221,0,0,3.46573590279973,4.61512051684126,0,0,0.693147180559945,0.693147180559945,0,0,1.79175946922805,1.09861228866811,0,0,1.79175946922805,1.94591014905531,3.71357206670431,6.2363695902037,3.93182563272433,0,0,0,5.25749537202778,6,13.1504
"701",0,0,0,0,0,0,5.0998664278242,4.52178857704904,1.79175946922805,0,2.56494935746154,0,0,4.44265125649032,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427,2,2.97312
"702",0,1.09861228866811,4.06044301054642,1.6094379124341,5.9427993751267,0,5.30826769740121,2.77258872223978,0,0,0,0,0,0,7.94520113241276,5.49306144334055,3.97029191355212,0,4.29045944114839,0,0,4.89783979995091,6.04500531403601,0,0,0,6.7202201551353,10,6.59762
"703",0,0,1.09861228866811,0,0,0,0,0,0,3.61091791264422,0,0,3.40119738166216,0,1.79175946922805,0,0,0,0,0,0,0,3.2188758248682,0,0,0,2.99573227355399,1,3.05459
"704",4.59511985013459,4.53259949315326,0,2.56494935746154,0,0,0,0,0,5.23110861685459,2.19722457733622,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,3,4.45434729625351,7,10.7326
"705",0,0,4.58496747867057,2.07944154167984,0.693147180559945,0,0,3.46573590279973,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0,3.89182029811063,0,1.38629436111989,4.91998092582813,6.40191719672719,0,0,0,0,5.15905529921453,2,11.6158
"706",1.79175946922805,0,0,0,0,0,0,2.70805020110221,0.693147180559945,0,0,1.94591014905531,0,0,0,3.25809653802148,0,0,0,0,0,0,0,3.52636052461616,0,0,2.99573227355399,0,4.59691
"707",0,3.87120101090789,0,0.693147180559945,0,0,0,4.83628190695148,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,3.61091791264422,0,6.04232
"708",1.09861228866811,1.79175946922805,6.29526600143965,4.59511985013459,4.20469261939097,0,2.89037175789616,0,0,1.38629436111989,4.29045944114839,0,1.38629436111989,0,0,6.56103066589657,6.25575004175337,4.53259949315326,1.09861228866811,5.63478960316925,3.04452243772342,3.04452243772342,4.55387689160054,0,0,0,2.56494935746154,2,7.63517
"709",1.09861228866811,0,0,0,0,2.77258872223978,0,0,1.94591014905531,0.693147180559945,0,0,0,0,0,0,0,0,4.75359019110636,0,0,0,0,0,0,0,2.56494935746154,2,1.56044
"710",0,0,0,0,0,0,0,0,6.72982407048948,0,0,0,0,0,5.4380793089232,0,0,0,0,0,0,0,0,4.18965474202643,0,0,4.58496747867057,1,4.41258
"711",0,0,0,0,0.693147180559945,0.693147180559945,0,0,4.95582705760126,0,0,1.38629436111989,0,2.94443897916644,4.20469261939097,0,0,0,0,2.19722457733622,0,6.34212141872115,0,0,0,0,4.82028156560504,19,14.5398
"712",4.96284463025991,6.98656645940643,0,4.9416424226093,0,0,0,3.3322045101752,0,0,3.85014760171006,0,6.64248680136726,1.38629436111989,0,0,5.25749537202778,0,0,0,0,0,0,4.99043258677874,2.94443897916644,0,6.0913098820777,27,23.5046
"713",1.79175946922805,0,0,0,0,1.09861228866811,0,1.94591014905531,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,5.54517744447956,2.99573227355399,0,5.19849703126583,7,14.6883
"714",2.39789527279837,3.93182563272433,0,0,0,3.78418963391826,3.43398720448515,4.81218435537242,0,0,2.83321334405622,2.19722457733622,1.6094379124341,0.693147180559945,0,3.73766961828337,0,2.07944154167984,0.693147180559945,4.90527477843843,0,0,2.39789527279837,6.04500531403601,7.73499619402278,0,5.96870755998537,2,12.3915
"715",0,0,0,0,0,1.79175946922805,0,0,4.77068462446567,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,4.0943445622221,1,2.77258872223978,0,3.17013
"716",0,0,0,0,0,0,0,0,0,0,0,0,0,5.95583736946483,0,0,0,0,0,0,0,0,0,0,0,0,4.14313472639153,2,3.0616
"717",0,0,0,0.693147180559945,0,0,0.693147180559945,0,5.3890717298165,0,3.78418963391826,0,0,0,3.36729582998647,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.40119738166216,1,4.41258
"718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,3.09104245335832,2,8.88385
"719",0,0,0,0.693147180559945,1.94591014905531,0,4.24849524204936,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,4.64887
"720",0,0,0,3.04452243772342,3.87120101090789,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,5.84354441703136,0,0,0,0,4.38202663467388,3,14.8927
"721",5.13579843705026,1.09861228866811,3.87120101090789,0,0,0,0,0,0,0,6.46614472423762,0,0,2.30258509299405,0,0,5.26785815906333,0,0,0,0,0,3.71357206670431,5.95064255258773,0,0,5.56452040732269,7,9.65979
"722",1.6094379124341,2.77258872223978,0,0,0,0,0,0.693147180559945,3.68887945411394,0,0,0,0,1.09861228866811,0,0,2.07944154167984,0,4.89783979995091,3.2188758248682,4.00733318523247,0,0,0,0,1,3.61091791264422,1,11.4216
"723",0,2.484906649788,0,0,0,0,3.58351893845611,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,3,5.89435
"724",1.38629436111989,0,0,3.63758615972639,3.95124371858143,0,3.17805383034795,0,0,0,2.89037175789616,0,0.693147180559945,0,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0,3.91202300542815,0,0,3.3322045101752,10,18.9709
"725",0,0,0,0,2.63905732961526,0,5.11799381241676,0,0.693147180559945,1.09861228866811,0,0,0,4.06044301054642,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0,0,3.68887945411394,4,11.9006
"726",3.89182029811063,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0.693147180559945,3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.79175946922805,0,3.8286413964891,1,1.76682
"727",0,0,1.38629436111989,0.693147180559945,2.07944154167984,1.79175946922805,6.65544035036765,0,0,0,0,0,0,4.66343909411207,3.78418963391826,0,0.693147180559945,0.693147180559945,5.09375020080676,0,0,3.97029191355212,4.95582705760126,0,0,0,5.23110861685459,3,2.53371
"728",0,0,0.693147180559945,0,2.19722457733622,0,0,0,0.693147180559945,0,0,2.56494935746154,1.38629436111989,2.83321334405622,0,3.68887945411394,3.52636052461616,0,0,3.29583686600433,1.38629436111989,0,0,2.07944154167984,0,0,3.29583686600433,1,6.30121
"729",0,0,0,0,0,0,0,0,0,2.77258872223978,0,3.98898404656427,0,0,0,0,0,0,0,1.09861228866811,1.94591014905531,0.693147180559945,1.79175946922805,0,0.693147180559945,0,2.30258509299405,0,6.41569
"730",0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,1.09861228866811,0,0,0,3.40119738166216,0,0,5.50125821054473,1.79175946922805,0,0,4.0943445622221,0,6.90569
"731",0,5.5834963087817,0,5.75890177387728,1.09861228866811,1.6094379124341,0,4.39444915467244,0,0,0,0.693147180559945,6.8330317327862,0,0,0,2.484906649788,0,0,0,0,0,0,0,4.15888308335967,0,5.8406416573734,17,31.5124
"732",0,0,0,0,0,0,2.19722457733622,0,0,0,0,0.693147180559945,0,2.19722457733622,2.19722457733622,3.52636052461616,0,0,0,0,0,0,0,0,0.693147180559945,0,2.39789527279837,0,1.77712
"733",0,0,0.693147180559945,0,0,0,3.13549421592915,0,0,0,0,4.85203026391962,0,0.693147180559945,0,0,0,0,0,0,5.37527840768417,5.96357934361845,2.39789527279837,2.70805020110221,0,0,5.17614973257383,0,4.75414
"734",0,0,0,0,0,0,4.04305126783455,0,0,0,7.4667994750186,0,0,0,2.484906649788,0,0,0,0,0,0.693147180559945,0,0,3.8286413964891,0,0,6.08904487544685,7,21.0274
"735",0,0,0,3.52636052461616,1.09861228866811,0,0,1.38629436111989,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,1.94591014905531,0,4.57471097850338,0.693147180559945,2.19722457733622,0,3.40119738166216,0,2.83321334405622,2,4.69129
"736",0,0,0,0,0,0,0,0,4.31748811353631,0,0,0,0,4.55387689160054,3.8286413964891,0,0,0,2.89037175789616,1.09861228866811,0,5.42053499927229,0,0,0,0,4.21950770517611,6,10.2582
"737",0,0,0,0,4.7361984483945,0,3.61091791264422,0,0,4.56434819146784,4.93447393313069,0,1.6094379124341,1.09861228866811,0,1.09861228866811,0,0,3.46573590279973,4.97673374242057,0,0,0,0,0,0,4.82028156560504,3,4.46612
"738",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0.693147180559945,0,2.39789527279837,0,0,2.30258509299405,1,5.82553
"739",5.10594547390058,0,0,0,0,1.38629436111989,0,0,0,3.04452243772342,4.47733681447821,3.17805383034795,0,0,0,3.3322045101752,0,0,1.6094379124341,4.44265125649032,0,0,0,1.38629436111989,3.13549421592915,0,4.23410650459726,7,6.75539
"740",4.23410650459726,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.83321334405622,0,3.18664
"741",3.2188758248682,6.07304453410041,0,3.89182029811063,0,5.73334127689775,0,5.50533153593236,0,4.53259949315326,0,0.693147180559945,3.68887945411394,0,0,0,6.87729607149743,0,3.2188758248682,3.58351893845611,0,0,0,0,4.59511985013459,0,5.96100533962327,3,3.18918
"742",0,0,0,0,0,0,0,0,0,0,5.8805329864007,0,0,0,0,0,0,0,2.07944154167984,0,1.38629436111989,0,0,0,0,0,4.4188406077966,1,12.2071
"743",0,3.97029191355212,0,0,0,2.19722457733622,0,0,1.09861228866811,0,2.19722457733622,5.85507192220243,0,0,0,0,0,2.30258509299405,2.56494935746154,0,0,0,0,0,0,0,3.25809653802148,0,3.17095
"744",3.61091791264422,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,1,2.91017
"745",0,0,2.19722457733622,0,0,0,0,0,4.29045944114839,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,2.30258509299405,1,2.97312
"746",0,1.09861228866811,0.693147180559945,0,0,0,0,1.79175946922805,0,0,0,0,0,6.84161547647759,5.14749447681345,0,0.693147180559945,0,0,0,0,0,0,0,0,0,4.99721227376411,2,4.38535
"747",0,4.74493212836325,0,0,0,0,0,5.8406416573734,2.77258872223978,0,2.99573227355399,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,2.30258509299405,0,0,4.76217393479776,0,0,4.65396035015752,3,6.45747
"748",0,0,0,0,0,0,0.693147180559945,0,0,5.83188247728352,0,0,0,1.09861228866811,3.3322045101752,0,0,0,0,5.34710753071747,0,0,0,0,4.14313472639153,0,4.92725368515721,2,3.28852
"749",3.13549421592915,0,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,1,5.98276
"750",0,0,0,0,1.09861228866811,0,4.85203026391962,0,0,0,3.46573590279973,0,0,2.70805020110221,0,5.44673737166631,0,3.17805383034795,0,2.94443897916644,4.58496747867057,0,0,0,0.693147180559945,0,4.56434819146784,8,17.5143
"751",0,0,0,4.00733318523247,0.693147180559945,0,3.40119738166216,0,4.11087386417331,0,0,1.6094379124341,0,0,0,1.79175946922805,3.71357206670431,0,0,0,0,2.83321334405622,5.4249500174814,3.76120011569356,1.6094379124341,0,4.27666611901606,4,14.7948
"752",0,0,0,2.484906649788,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0,0,2.94443897916644,3,4.56949
"753",2.94443897916644,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.98898404656427,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,2.77258872223978,0,3.30831
"754",1.6094379124341,0,0,0,3.71357206670431,0,4.77068462446567,1.09861228866811,2.94443897916644,0,0,0.693147180559945,0,3.09104245335832,1.09861228866811,0,0,0,0,4.64439089914137,0,0.693147180559945,0,0,0,0,4.06044301054642,1,1.76682
"755",0,3.49650756146648,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,3.25809653802148,0,0,0,0,0,2.19722457733622,0,6.42599
"756",0,0,0,5.42053499927229,0,0,2.07944154167984,2.99573227355399,0,0,0,1.6094379124341,4.20469261939097,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,4.24849524204936,6,11.1884
"757",0,0,5.72358510195238,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,5.78074351579233,0,3.66356164612965,0,5.00394630594546,4,10.548
"758",0,1.38629436111989,0,0,0,0,0,0,3.55534806148941,0,0,0,0,0,3.98898404656427,2.94443897916644,0,0,0,0,0,0,3.40119738166216,0,0,0,2.07944154167984,1,1.76682
